STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,hhtyp,Type of household,indic_il,Income and living conditions indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2010,,19516,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2011,,20425,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2012,,20602,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2013,,20904,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2014,,21662,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2015,,21981,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2016,,23071,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2017,,23361,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2018,,23204,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2019,,23687,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2020,,23334,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2021,,24450,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2022,,25119,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2023,,28690,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),AT,Austria,2024,,29758,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2004,,14706,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2005,,15523,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2006,,16181,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2007,,16312,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2008,,16751,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2009,,17487,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2010,,17326,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2011,,18106,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2012,,18396,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2013,,19579,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2014,,19585,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2015,,19954,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2016,,21333,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2017,,20901,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2018,,21336,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2019,,22147,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2020,,22360,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2021,,22763,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2022,,24142,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2023,,25165,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2024,,26349,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BE,Belgium,2025,,26860,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2006,,3190,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2007,,3296,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2008,,4783,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2009,,5751,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2010,,5885,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2011,,5824,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2012,,5695,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2013,,5901,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2014,,6772,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2015,,6882,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2016,,6733,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2017,,7528,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2018,,7208,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2019,,8371,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2020,,8651,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2021,,9375,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2022,,9671,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2023,,11158,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2024,,13079,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),BG,Bulgaria,2025,,14848,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2005,,7641,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2006,,8261,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2007,,8841,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2008,,9725,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2009,,10104,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2010,,9660,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2011,,9989,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2012,,10313,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2013,,10802,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2014,,11091,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2015,,11652,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2016,,12478,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2017,,12641,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2018,,13264,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2019,,14035,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2020,,14151,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2021,,13815,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2022,,15354,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2023,,16208,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2024,,16972,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),CZ,Czechia,2025,,17190,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2005,,15653,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2006,,15151,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2007,,17323,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2008,,18002,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2009,,17954,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2010,,17572,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2011,,18395,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2012,,19204,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2013,,19441,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2014,,19195,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2015,,20342,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2016,,21139,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2017,,21317,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DE,Germany,2018,,21917,,,,,
