EV,MEGYE,TELEPÜLÉS,n_valpolg_nevjegyz,n_valpolg_megjel,n_ervtelen_szav,n_erv_szav,LISTA,SZAVAZAT
2009,Baranya,Bikal,677,178,1,177,MSZP,64
2009,Baranya,Bikal,677,178,1,177,Jobbik,16
2009,Baranya,Bikal,677,178,1,177,LMP,1
2009,Baranya,Bikal,677,178,1,177,MDF,7
2009,Baranya,Birján,419,120,0,120,FIDESZ-KDNP,73
2009,Baranya,Birján,419,120,0,120,SZDSZ,2
2009,Baranya,Birján,419,120,0,120,MCF ROMA Ö.,0
2009,Baranya,Birján,419,120,0,120,MUNKÁSPÁRT,3
2009,Baranya,Birján,419,120,0,120,MSZP,20
2009,Baranya,Birján,419,120,0,120,Jobbik,16
2009,Baranya,Birján,419,120,0,120,LMP,2
2009,Baranya,Birján,419,120,0,120,MDF,4
2009,Baranya,Bisse,206,51,0,51,FIDESZ-KDNP,27
2009,Baranya,Bisse,206,51,0,51,SZDSZ,0
2009,Baranya,Bisse,206,51,0,51,MCF ROMA Ö.,0
2009,Baranya,Bisse,206,51,0,51,MUNKÁSPÁRT,0
2009,Baranya,Bisse,206,51,0,51,MSZP,3
2009,Baranya,Bisse,206,51,0,51,Jobbik,15
2009,Baranya,Bisse,206,51,0,51,LMP,2
2009,Baranya,Bisse,206,51,0,51,MDF,4
2009,Baranya,Boda,369,98,0,98,FIDESZ-KDNP,55
2009,Baranya,Boda,369,98,0,98,SZDSZ,0
2009,Baranya,Boda,369,98,0,98,MCF ROMA Ö.,0
2009,Baranya,Boda,369,98,0,98,MUNKÁSPÁRT,1
2009,Baranya,Boda,369,98,0,98,MSZP,17
2009,Baranya,Boda,369,98,0,98,Jobbik,12
2009,Baranya,Boda,369,98,0,98,LMP,4
2009,Baranya,Boda,369,98,0,98,MDF,9
2009,Baranya,Bodolyabér,215,67,2,65,FIDESZ-KDNP,45
2009,Baranya,Bodolyabér,215,67,2,65,SZDSZ,1
2009,Baranya,Bodolyabér,215,67,2,65,MCF ROMA Ö.,0
2009,Baranya,Bodolyabér,215,67,2,65,MUNKÁSPÁRT,0
2009,Baranya,Bodolyabér,215,67,2,65,MSZP,13
2009,Baranya,Bodolyabér,215,67,2,65,Jobbik,3
2009,Baranya,Bodolyabér,215,67,2,65,LMP,0
2009,Baranya,Bodolyabér,215,67,2,65,MDF,3
2009,Baranya,Bogád,799,215,3,212,FIDESZ-KDNP,105
2009,Baranya,Bogád,799,215,3,212,SZDSZ,2
2009,Baranya,Bogád,799,215,3,212,MCF ROMA Ö.,0
2009,Baranya,Bogád,799,215,3,212,MUNKÁSPÁRT,1
2009,Baranya,Bogád,799,215,3,212,MSZP,24
2009,Baranya,Bogád,799,215,3,212,Jobbik,60
2009,Baranya,Bogád,799,215,3,212,LMP,7
2009,Baranya,Bogád,799,215,3,212,MDF,13
2009,Baranya,Bogádmindszent,347,92,2,90,FIDESZ-KDNP,68
2009,Baranya,Bogádmindszent,347,92,2,90,SZDSZ,2
2009,Baranya,Bogádmindszent,347,92,2,90,MCF ROMA Ö.,2
2009,Baranya,Bogádmindszent,347,92,2,90,MUNKÁSPÁRT,0
2009,Baranya,Bogádmindszent,347,92,2,90,MSZP,4
2009,Baranya,Bogádmindszent,347,92,2,90,Jobbik,10
2009,Baranya,Bogádmindszent,347,92,2,90,LMP,3
2009,Baranya,Bogádmindszent,347,92,2,90,MDF,1
2009,Baranya,Bogdása,252,70,2,68,FIDESZ-KDNP,53
2009,Baranya,Bogdása,252,70,2,68,SZDSZ,0
2009,Baranya,Bogdása,252,70,2,68,MCF ROMA Ö.,0
2009,Baranya,Bogdása,252,70,2,68,MUNKÁSPÁRT,0
2009,Baranya,Bogdása,252,70,2,68,MSZP,7
2009,Baranya,Bogdása,252,70,2,68,Jobbik,4
2009,Baranya,Bogdása,252,70,2,68,LMP,0
2009,Baranya,Bogdása,252,70,2,68,MDF,4
2009,Baranya,Boldogasszonyfa,355,143,1,142,FIDESZ-KDNP,98
2009,Baranya,Boldogasszonyfa,355,143,1,142,SZDSZ,1
2009,Baranya,Boldogasszonyfa,355,143,1,142,MCF ROMA Ö.,0
2009,Baranya,Boldogasszonyfa,355,143,1,142,MUNKÁSPÁRT,3
2009,Baranya,Boldogasszonyfa,355,143,1,142,MSZP,19
2009,Baranya,Boldogasszonyfa,355,143,1,142,Jobbik,10
2009,Baranya,Boldogasszonyfa,355,143,1,142,LMP,0
2009,Baranya,Boldogasszonyfa,355,143,1,142,MDF,11
2009,Baranya,Borjád,365,127,1,126,FIDESZ-KDNP,82
2009,Baranya,Borjád,365,127,1,126,SZDSZ,0
2009,Baranya,Borjád,365,127,1,126,MCF ROMA Ö.,0
2009,Baranya,Borjád,365,127,1,126,MUNKÁSPÁRT,0
2009,Baranya,Borjád,365,127,1,126,MSZP,18
2009,Baranya,Borjád,365,127,1,126,Jobbik,21
2009,Baranya,Borjád,365,127,1,126,LMP,2
2009,Baranya,Borjád,365,127,1,126,MDF,3
2009,Baranya,Bosta,106,24,0,24,FIDESZ-KDNP,10
2009,Baranya,Bosta,106,24,0,24,SZDSZ,1
2009,Baranya,Bosta,106,24,0,24,MCF ROMA Ö.,0
2009,Baranya,Bosta,106,24,0,24,MUNKÁSPÁRT,0
2009,Baranya,Bosta,106,24,0,24,MSZP,4
2009,Baranya,Bosta,106,24,0,24,Jobbik,9
2009,Baranya,Bosta,106,24,0,24,LMP,0
2009,Baranya,Bosta,106,24,0,24,MDF,0
2009,Baranya,Botykapeterd,266,63,1,62,FIDESZ-KDNP,46
2009,Baranya,Botykapeterd,266,63,1,62,SZDSZ,1
2009,Baranya,Botykapeterd,266,63,1,62,MCF ROMA Ö.,0
2009,Baranya,Botykapeterd,266,63,1,62,MUNKÁSPÁRT,0
2009,Baranya,Botykapeterd,266,63,1,62,MSZP,9
2009,Baranya,Botykapeterd,266,63,1,62,Jobbik,4
2009,Baranya,Botykapeterd,266,63,1,62,LMP,2
2009,Baranya,Botykapeterd,266,63,1,62,MDF,0
2009,Baranya,Bóly,3006,1135,5,1130,FIDESZ-KDNP,742
2009,Baranya,Bóly,3006,1135,5,1130,SZDSZ,36
2009,Baranya,Bóly,3006,1135,5,1130,MCF ROMA Ö.,1
2009,Baranya,Bóly,3006,1135,5,1130,MUNKÁSPÁRT,11
2009,Baranya,Bóly,3006,1135,5,1130,MSZP,168
2009,Baranya,Bóly,3006,1135,5,1130,Jobbik,98
2009,Baranya,Bóly,3006,1135,5,1130,LMP,19
2009,Baranya,Bóly,3006,1135,5,1130,MDF,55
2009,Baranya,Bükkösd,962,200,1,199,FIDESZ-KDNP,129
2009,Baranya,Bükkösd,962,200,1,199,SZDSZ,3
2009,Baranya,Bükkösd,962,200,1,199,MCF ROMA Ö.,1
2009,Baranya,Bükkösd,962,200,1,199,MUNKÁSPÁRT,2
2009,Baranya,Bükkösd,962,200,1,199,MSZP,27
2009,Baranya,Bükkösd,962,200,1,199,Jobbik,21
2009,Baranya,Bükkösd,962,200,1,199,LMP,8
2009,Baranya,Bükkösd,962,200,1,199,MDF,8
2009,Baranya,Bürüs,75,22,1,21,FIDESZ-KDNP,18
2009,Baranya,Bürüs,75,22,1,21,SZDSZ,2
2009,Baranya,Bürüs,75,22,1,21,MCF ROMA Ö.,0
2009,Baranya,Bürüs,75,22,1,21,MUNKÁSPÁRT,0
2009,Baranya,Bürüs,75,22,1,21,MSZP,0
2009,Baranya,Bürüs,75,22,1,21,Jobbik,1
2009,Baranya,Bürüs,75,22,1,21,LMP,0
2009,Baranya,Bürüs,75,22,1,21,MDF,0
2009,Baranya,Csarnóta,116,40,1,39,FIDESZ-KDNP,30
2009,Baranya,Csarnóta,116,40,1,39,SZDSZ,1
2009,Baranya,Csarnóta,116,40,1,39,MCF ROMA Ö.,0
2009,Baranya,Csarnóta,116,40,1,39,MUNKÁSPÁRT,0
2009,Baranya,Csarnóta,116,40,1,39,MSZP,3
2009,Baranya,Csarnóta,116,40,1,39,Jobbik,4
2009,Baranya,Csarnóta,116,40,1,39,LMP,0
2009,Baranya,Csarnóta,116,40,1,39,MDF,1
2009,Baranya,Csányoszró,606,134,2,132,FIDESZ-KDNP,75
2009,Baranya,Csányoszró,606,134,2,132,SZDSZ,6
2009,Baranya,Csányoszró,606,134,2,132,MCF ROMA Ö.,1
2009,Baranya,Csányoszró,606,134,2,132,MUNKÁSPÁRT,2
2009,Baranya,Csányoszró,606,134,2,132,MSZP,20
2009,Baranya,Csányoszró,606,134,2,132,Jobbik,20
2009,Baranya,Csányoszró,606,134,2,132,LMP,3
2009,Baranya,Csányoszró,606,134,2,132,MDF,5
2009,Baranya,Csebény,78,27,0,27,FIDESZ-KDNP,18
2009,Baranya,Csebény,78,27,0,27,SZDSZ,0
2009,Baranya,Csebény,78,27,0,27,MCF ROMA Ö.,0
2009,Baranya,Csebény,78,27,0,27,MUNKÁSPÁRT,0
2009,Baranya,Csebény,78,27,0,27,MSZP,5
2009,Baranya,Csebény,78,27,0,27,Jobbik,2
2009,Baranya,Csebény,78,27,0,27,LMP,2
2009,Baranya,Csebény,78,27,0,27,MDF,0
2009,Baranya,Cserdi,279,50,0,50,FIDESZ-KDNP,35
2009,Baranya,Cserdi,279,50,0,50,SZDSZ,0
2009,Baranya,Cserdi,279,50,0,50,MCF ROMA Ö.,1
2009,Baranya,Cserdi,279,50,0,50,MUNKÁSPÁRT,0
2009,Baranya,Cserdi,279,50,0,50,MSZP,6
2009,Baranya,Cserdi,279,50,0,50,Jobbik,7
2009,Baranya,Cserdi,279,50,0,50,LMP,1
2009,Baranya,Cserdi,279,50,0,50,MDF,0
2009,Baranya,Cserkút,421,115,0,115,FIDESZ-KDNP,52
2009,Baranya,Cserkút,421,115,0,115,SZDSZ,4
2009,Baranya,Cserkút,421,115,0,115,MCF ROMA Ö.,0
2009,Baranya,Cserkút,421,115,0,115,MUNKÁSPÁRT,1
2009,Baranya,Cserkút,421,115,0,115,MSZP,27
2009,Baranya,Cserkút,421,115,0,115,Jobbik,21
2009,Baranya,Cserkút,421,115,0,115,LMP,2
2009,Baranya,Cserkút,421,115,0,115,MDF,8
2009,Baranya,Csertő,324,76,0,76,FIDESZ-KDNP,46
2009,Baranya,Csertő,324,76,0,76,SZDSZ,0
2009,Baranya,Csertő,324,76,0,76,MCF ROMA Ö.,0
2009,Baranya,Csertő,324,76,0,76,MUNKÁSPÁRT,2
2009,Baranya,Csertő,324,76,0,76,MSZP,14
2009,Baranya,Csertő,324,76,0,76,Jobbik,6
2009,Baranya,Csertő,324,76,0,76,LMP,1
2009,Baranya,Csertő,324,76,0,76,MDF,7
2009,Baranya,Csonkamindszent,139,52,3,49,FIDESZ-KDNP,30
2009,Baranya,Csonkamindszent,139,52,3,49,SZDSZ,0
2009,Baranya,Csonkamindszent,139,52,3,49,MCF ROMA Ö.,1
2009,Baranya,Csonkamindszent,139,52,3,49,MUNKÁSPÁRT,0
2009,Baranya,Csonkamindszent,139,52,3,49,MSZP,6
2009,Baranya,Csonkamindszent,139,52,3,49,Jobbik,12
2009,Baranya,Csonkamindszent,139,52,3,49,LMP,0
2009,Baranya,Csonkamindszent,139,52,3,49,MDF,0
2009,Baranya,Cún,184,60,1,59,FIDESZ-KDNP,48
2009,Baranya,Cún,184,60,1,59,SZDSZ,2
2009,Baranya,Cún,184,60,1,59,MCF ROMA Ö.,0
2009,Baranya,Cún,184,60,1,59,MUNKÁSPÁRT,0
2009,Baranya,Cún,184,60,1,59,MSZP,5
2009,Baranya,Cún,184,60,1,59,Jobbik,3
2009,Baranya,Cún,184,60,1,59,LMP,0
2009,Baranya,Cún,184,60,1,59,MDF,1
2009,Baranya,Dencsháza,488,56,0,56,FIDESZ-KDNP,32
2009,Baranya,Dencsháza,488,56,0,56,SZDSZ,1
2009,Baranya,Dencsháza,488,56,0,56,MCF ROMA Ö.,2
2009,Baranya,Dencsháza,488,56,0,56,MUNKÁSPÁRT,0
2009,Baranya,Dencsháza,488,56,0,56,MSZP,7
2009,Baranya,Dencsháza,488,56,0,56,Jobbik,9
2009,Baranya,Dencsháza,488,56,0,56,LMP,1
2009,Baranya,Dencsháza,488,56,0,56,MDF,4
2009,Baranya,Dinnyeberki,66,32,0,32,FIDESZ-KDNP,21
2009,Baranya,Dinnyeberki,66,32,0,32,SZDSZ,0
2009,Baranya,Dinnyeberki,66,32,0,32,MCF ROMA Ö.,0
2009,Baranya,Dinnyeberki,66,32,0,32,MUNKÁSPÁRT,0
2009,Baranya,Dinnyeberki,66,32,0,32,MSZP,7
2009,Baranya,Dinnyeberki,66,32,0,32,Jobbik,2
2009,Baranya,Dinnyeberki,66,32,0,32,LMP,0
2009,Baranya,Dinnyeberki,66,32,0,32,MDF,2
2009,Baranya,Diósviszló,571,179,2,177,FIDESZ-KDNP,127
2009,Baranya,Diósviszló,571,179,2,177,SZDSZ,0
2009,Baranya,Diósviszló,571,179,2,177,MCF ROMA Ö.,4
2009,Baranya,Diósviszló,571,179,2,177,MUNKÁSPÁRT,0
2009,Baranya,Diósviszló,571,179,2,177,MSZP,18
2009,Baranya,Diósviszló,571,179,2,177,Jobbik,22
2009,Baranya,Diósviszló,571,179,2,177,LMP,3
2009,Baranya,Diósviszló,571,179,2,177,MDF,3
2009,Baranya,Drávacsehi,166,42,1,41,FIDESZ-KDNP,27
2009,Baranya,Drávacsehi,166,42,1,41,SZDSZ,2
2009,Baranya,Drávacsehi,166,42,1,41,MCF ROMA Ö.,0
2009,Baranya,Drávacsehi,166,42,1,41,MUNKÁSPÁRT,0
2009,Baranya,Drávacsehi,166,42,1,41,MSZP,10
2009,Baranya,Drávacsehi,166,42,1,41,Jobbik,2
2009,Baranya,Drávacsehi,166,42,1,41,LMP,0
2009,Baranya,Drávacsehi,166,42,1,41,MDF,0
2009,Baranya,Drávacsepely,186,73,0,73,FIDESZ-KDNP,55
2009,Baranya,Drávacsepely,186,73,0,73,SZDSZ,3
2009,Baranya,Drávacsepely,186,73,0,73,MCF ROMA Ö.,1
2009,Baranya,Drávacsepely,186,73,0,73,MUNKÁSPÁRT,0
2009,Baranya,Drávacsepely,186,73,0,73,MSZP,9
2009,Baranya,Drávacsepely,186,73,0,73,Jobbik,4
2009,Baranya,Drávacsepely,186,73,0,73,LMP,0
2009,Baranya,Drávacsepely,186,73,0,73,MDF,1
2009,Baranya,Drávafok,429,114,4,110,FIDESZ-KDNP,71
2009,Baranya,Drávafok,429,114,4,110,SZDSZ,5
2009,Baranya,Drávafok,429,114,4,110,MCF ROMA Ö.,1
2009,Baranya,Drávafok,429,114,4,110,MUNKÁSPÁRT,1
2009,Baranya,Drávafok,429,114,4,110,MSZP,21
2009,Baranya,Drávafok,429,114,4,110,Jobbik,4
2009,Baranya,Drávafok,429,114,4,110,LMP,3
2009,Baranya,Drávafok,429,114,4,110,MDF,4
2009,Baranya,Drávaiványi,146,36,2,34,FIDESZ-KDNP,15
2009,Baranya,Drávaiványi,146,36,2,34,SZDSZ,1
2009,Baranya,Drávaiványi,146,36,2,34,MCF ROMA Ö.,0
2009,Baranya,Drávaiványi,146,36,2,34,MUNKÁSPÁRT,0
2009,Baranya,Drávaiványi,146,36,2,34,MSZP,14
2009,Baranya,Drávaiványi,146,36,2,34,Jobbik,2
2009,Baranya,Drávaiványi,146,36,2,34,LMP,0
2009,Baranya,Drávaiványi,146,36,2,34,MDF,2
2009,Baranya,Drávakeresztúr,111,31,0,31,FIDESZ-KDNP,19
2009,Baranya,Drávakeresztúr,111,31,0,31,SZDSZ,0
2009,Baranya,Drávakeresztúr,111,31,0,31,MCF ROMA Ö.,0
2009,Baranya,Drávakeresztúr,111,31,0,31,MUNKÁSPÁRT,0
2009,Baranya,Drávakeresztúr,111,31,0,31,MSZP,7
2009,Baranya,Drávakeresztúr,111,31,0,31,Jobbik,4
2009,Baranya,Drávakeresztúr,111,31,0,31,LMP,0
2009,Baranya,Drávakeresztúr,111,31,0,31,MDF,1
2009,Baranya,Drávapalkonya,214,56,1,55,FIDESZ-KDNP,21
2009,Baranya,Drávapalkonya,214,56,1,55,SZDSZ,0
2009,Baranya,Drávapalkonya,214,56,1,55,MCF ROMA Ö.,1
2009,Baranya,Drávapalkonya,214,56,1,55,MUNKÁSPÁRT,5
2009,Baranya,Drávapalkonya,214,56,1,55,MSZP,14
2009,Baranya,Drávapalkonya,214,56,1,55,Jobbik,9
2009,Baranya,Drávapalkonya,214,56,1,55,LMP,0
2009,Baranya,Drávapalkonya,214,56,1,55,MDF,5
2009,Baranya,Drávapiski,100,37,0,37,FIDESZ-KDNP,10
2009,Baranya,Drávapiski,100,37,0,37,SZDSZ,0
2009,Baranya,Drávapiski,100,37,0,37,MCF ROMA Ö.,0
2009,Baranya,Drávapiski,100,37,0,37,MUNKÁSPÁRT,0
2009,Baranya,Drávapiski,100,37,0,37,MSZP,7
2009,Baranya,Drávapiski,100,37,0,37,Jobbik,1
2009,Baranya,Drávapiski,100,37,0,37,LMP,19
2009,Baranya,Drávapiski,100,37,0,37,MDF,0
2009,Baranya,Drávaszabolcs,547,135,0,135,FIDESZ-KDNP,79
2009,Baranya,Drávaszabolcs,547,135,0,135,SZDSZ,1
2009,Baranya,Drávaszabolcs,547,135,0,135,MCF ROMA Ö.,0
2009,Baranya,Drávaszabolcs,547,135,0,135,MUNKÁSPÁRT,1
2009,Baranya,Drávaszabolcs,547,135,0,135,MSZP,25
2009,Baranya,Drávaszabolcs,547,135,0,135,Jobbik,23
2009,Baranya,Drávaszabolcs,547,135,0,135,LMP,0
2009,Baranya,Drávaszabolcs,547,135,0,135,MDF,6
2009,Baranya,Drávaszerdahely,167,65,0,65,FIDESZ-KDNP,51
2009,Baranya,Drávaszerdahely,167,65,0,65,SZDSZ,2
2009,Baranya,Drávaszerdahely,167,65,0,65,MCF ROMA Ö.,0
2009,Baranya,Drávaszerdahely,167,65,0,65,MUNKÁSPÁRT,0
2009,Baranya,Drávaszerdahely,167,65,0,65,MSZP,7
2009,Baranya,Drávaszerdahely,167,65,0,65,Jobbik,4
2009,Baranya,Drávaszerdahely,167,65,0,65,LMP,0
2009,Baranya,Drávaszerdahely,167,65,0,65,MDF,1
2009,Baranya,Drávasztára,395,71,2,69,FIDESZ-KDNP,51
2009,Baranya,Drávasztára,395,71,2,69,SZDSZ,0
2009,Baranya,Drávasztára,395,71,2,69,MCF ROMA Ö.,0
2009,Baranya,Drávasztára,395,71,2,69,MUNKÁSPÁRT,0
2009,Baranya,Drávasztára,395,71,2,69,MSZP,5
2009,Baranya,Drávasztára,395,71,2,69,Jobbik,8
2009,Baranya,Drávasztára,395,71,2,69,LMP,0
2009,Baranya,Drávasztára,395,71,2,69,MDF,5
2009,Baranya,Dunaszekcső,1720,597,7,590,FIDESZ-KDNP,426
2009,Baranya,Dunaszekcső,1720,597,7,590,SZDSZ,8
2009,Baranya,Dunaszekcső,1720,597,7,590,MCF ROMA Ö.,3
2009,Baranya,Dunaszekcső,1720,597,7,590,MUNKÁSPÁRT,8
2009,Baranya,Dunaszekcső,1720,597,7,590,MSZP,66
2009,Baranya,Dunaszekcső,1720,597,7,590,Jobbik,52
2009,Baranya,Dunaszekcső,1720,597,7,590,LMP,9
2009,Baranya,Dunaszekcső,1720,597,7,590,MDF,18
2009,Baranya,Egerág,842,220,0,220,FIDESZ-KDNP,78
2009,Baranya,Egerág,842,220,0,220,SZDSZ,3
2009,Baranya,Egerág,842,220,0,220,MCF ROMA Ö.,0
2009,Baranya,Egerág,842,220,0,220,MUNKÁSPÁRT,4
2009,Baranya,Egerág,842,220,0,220,MSZP,28
2009,Baranya,Egerág,842,220,0,220,Jobbik,86
2009,Baranya,Egerág,842,220,0,220,LMP,9
2009,Baranya,Egerág,842,220,0,220,MDF,12
2009,Baranya,Egyházasharaszti,239,62,3,59,FIDESZ-KDNP,38
2009,Baranya,Egyházasharaszti,239,62,3,59,SZDSZ,2
2009,Baranya,Egyházasharaszti,239,62,3,59,MCF ROMA Ö.,0
2009,Baranya,Egyházasharaszti,239,62,3,59,MUNKÁSPÁRT,0
2009,Baranya,Egyházasharaszti,239,62,3,59,MSZP,6
2009,Baranya,Egyházasharaszti,239,62,3,59,Jobbik,10
2009,Baranya,Egyházasharaszti,239,62,3,59,LMP,0
2009,Baranya,Egyházasharaszti,239,62,3,59,MDF,3
2009,Baranya,Egyházaskozár,684,182,1,181,FIDESZ-KDNP,89
2009,Baranya,Egyházaskozár,684,182,1,181,SZDSZ,1
2009,Baranya,Egyházaskozár,684,182,1,181,MCF ROMA Ö.,0
2009,Baranya,Egyházaskozár,684,182,1,181,MUNKÁSPÁRT,3
2009,Baranya,Egyházaskozár,684,182,1,181,MSZP,65
2009,Baranya,Egyházaskozár,684,182,1,181,Jobbik,17
2009,Baranya,Egyházaskozár,684,182,1,181,LMP,0
2009,Baranya,Egyházaskozár,684,182,1,181,MDF,6
2009,Baranya,Ellend,201,67,1,66,FIDESZ-KDNP,38
2009,Baranya,Ellend,201,67,1,66,SZDSZ,0
2009,Baranya,Ellend,201,67,1,66,MCF ROMA Ö.,0
2009,Baranya,Ellend,201,67,1,66,MUNKÁSPÁRT,0
2009,Baranya,Ellend,201,67,1,66,MSZP,10
2009,Baranya,Ellend,201,67,1,66,Jobbik,12
2009,Baranya,Ellend,201,67,1,66,LMP,2
2009,Baranya,Ellend,201,67,1,66,MDF,4
2009,Baranya,Endrőc,335,94,6,88,FIDESZ-KDNP,64
2009,Baranya,Endrőc,335,94,6,88,SZDSZ,0
2009,Baranya,Endrőc,335,94,6,88,MCF ROMA Ö.,13
2009,Baranya,Endrőc,335,94,6,88,MUNKÁSPÁRT,0
2009,Baranya,Endrőc,335,94,6,88,MSZP,8
2009,Baranya,Endrőc,335,94,6,88,Jobbik,3
2009,Baranya,Endrőc,335,94,6,88,LMP,0
2009,Baranya,Endrőc,335,94,6,88,MDF,0
2009,Baranya,Erdősmárok,74,38,3,35,FIDESZ-KDNP,20
2009,Baranya,Erdősmárok,74,38,3,35,SZDSZ,0
2009,Baranya,Erdősmárok,74,38,3,35,MCF ROMA Ö.,0
2009,Baranya,Erdősmárok,74,38,3,35,MUNKÁSPÁRT,4
2009,Baranya,Erdősmárok,74,38,3,35,MSZP,2
2009,Baranya,Erdősmárok,74,38,3,35,Jobbik,9
2009,Baranya,Erdősmárok,74,38,3,35,LMP,0
2009,Baranya,Erdősmárok,74,38,3,35,MDF,0
2009,Baranya,Erdősmecske,326,75,0,75,FIDESZ-KDNP,58
2009,Baranya,Erdősmecske,326,75,0,75,SZDSZ,1
2009,Baranya,Erdősmecske,326,75,0,75,MCF ROMA Ö.,0
2009,Baranya,Erdősmecske,326,75,0,75,MUNKÁSPÁRT,1
2009,Baranya,Erdősmecske,326,75,0,75,MSZP,1
2009,Baranya,Erdősmecske,326,75,0,75,Jobbik,9
2009,Baranya,Erdősmecske,326,75,0,75,LMP,2
2009,Baranya,Erdősmecske,326,75,0,75,MDF,3
2009,Baranya,Erzsébet,264,72,0,72,FIDESZ-KDNP,54
2009,Baranya,Erzsébet,264,72,0,72,SZDSZ,2
2009,Baranya,Erzsébet,264,72,0,72,MCF ROMA Ö.,0
2009,Baranya,Erzsébet,264,72,0,72,MUNKÁSPÁRT,2
2009,Baranya,Erzsébet,264,72,0,72,MSZP,8
2009,Baranya,Erzsébet,264,72,0,72,Jobbik,5
2009,Baranya,Erzsébet,264,72,0,72,LMP,0
2009,Baranya,Erzsébet,264,72,0,72,MDF,1
2009,Baranya,Fazekasboda,171,47,0,47,FIDESZ-KDNP,32
2009,Baranya,Fazekasboda,171,47,0,47,SZDSZ,1
2009,Baranya,Fazekasboda,171,47,0,47,MCF ROMA Ö.,0
2009,Baranya,Fazekasboda,171,47,0,47,MUNKÁSPÁRT,1
2009,Baranya,Fazekasboda,171,47,0,47,MSZP,6
2009,Baranya,Fazekasboda,171,47,0,47,Jobbik,7
2009,Baranya,Fazekasboda,171,47,0,47,LMP,0
2009,Baranya,Fazekasboda,171,47,0,47,MDF,0
2009,Baranya,Feked,182,81,0,81,FIDESZ-KDNP,58
2009,Baranya,Feked,182,81,0,81,SZDSZ,2
2009,Baranya,Feked,182,81,0,81,MCF ROMA Ö.,0
2009,Baranya,Feked,182,81,0,81,MUNKÁSPÁRT,0
2009,Baranya,Feked,182,81,0,81,MSZP,11
2009,Baranya,Feked,182,81,0,81,Jobbik,6
2009,Baranya,Feked,182,81,0,81,LMP,1
2009,Baranya,Feked,182,81,0,81,MDF,3
2009,Baranya,Felsőegerszeg,123,27,2,25,FIDESZ-KDNP,20
2009,Baranya,Felsőegerszeg,123,27,2,25,SZDSZ,0
2009,Baranya,Felsőegerszeg,123,27,2,25,MCF ROMA Ö.,0
2009,Baranya,Felsőegerszeg,123,27,2,25,MUNKÁSPÁRT,0
2009,Baranya,Felsőegerszeg,123,27,2,25,MSZP,3
2009,Baranya,Felsőegerszeg,123,27,2,25,Jobbik,2
2009,Baranya,Felsőegerszeg,123,27,2,25,LMP,0
2009,Baranya,Felsőegerszeg,123,27,2,25,MDF,0
2009,Baranya,Felsőszentmárton,880,232,1,230,FIDESZ-KDNP,125
2009,Baranya,Felsőszentmárton,880,232,1,230,SZDSZ,1
2009,Baranya,Felsőszentmárton,880,232,1,230,MCF ROMA Ö.,0
2009,Baranya,Felsőszentmárton,880,232,1,230,MUNKÁSPÁRT,6
2009,Baranya,Felsőszentmárton,880,232,1,230,MSZP,71
2009,Baranya,Felsőszentmárton,880,232,1,230,Jobbik,8
2009,Baranya,Felsőszentmárton,880,232,1,230,LMP,1
2009,Baranya,Felsőszentmárton,880,232,1,230,MDF,18
2009,Baranya,Garé,253,47,0,47,FIDESZ-KDNP,24
2009,Baranya,Garé,253,47,0,47,SZDSZ,1
2009,Baranya,Garé,253,47,0,47,MCF ROMA Ö.,0
2009,Baranya,Garé,253,47,0,47,MUNKÁSPÁRT,1
2009,Baranya,Garé,253,47,0,47,MSZP,9
2009,Baranya,Garé,253,47,0,47,Jobbik,11
2009,Baranya,Garé,253,47,0,47,LMP,1
2009,Baranya,Garé,253,47,0,47,MDF,0
2009,Baranya,Gerde,436,100,4,96,FIDESZ-KDNP,66
2009,Baranya,Gerde,436,100,4,96,SZDSZ,1
2009,Baranya,Gerde,436,100,4,96,MCF ROMA Ö.,8
2009,Baranya,Gerde,436,100,4,96,MUNKÁSPÁRT,2
2009,Baranya,Gerde,436,100,4,96,MSZP,9
2009,Baranya,Gerde,436,100,4,96,Jobbik,7
2009,Baranya,Gerde,436,100,4,96,LMP,1
2009,Baranya,Gerde,436,100,4,96,MDF,2
2009,Baranya,Geresdlak,720,264,1,263,FIDESZ-KDNP,188
2009,Baranya,Geresdlak,720,264,1,263,SZDSZ,1
2009,Baranya,Geresdlak,720,264,1,263,MCF ROMA Ö.,0
2009,Baranya,Geresdlak,720,264,1,263,MUNKÁSPÁRT,0
2009,Baranya,Geresdlak,720,264,1,263,MSZP,29
2009,Baranya,Geresdlak,720,264,1,263,Jobbik,22
2009,Baranya,Geresdlak,720,264,1,263,LMP,4
2009,Baranya,Geresdlak,720,264,1,263,MDF,19
2009,Baranya,Gerényes,187,42,2,40,FIDESZ-KDNP,24
2009,Baranya,Gerényes,187,42,2,40,SZDSZ,1
2009,Baranya,Gerényes,187,42,2,40,MCF ROMA Ö.,1
2009,Baranya,Gerényes,187,42,2,40,MUNKÁSPÁRT,0
2009,Baranya,Gerényes,187,42,2,40,MSZP,13
2009,Baranya,Gerényes,187,42,2,40,Jobbik,1
2009,Baranya,Gerényes,187,42,2,40,LMP,0
2009,Baranya,Gerényes,187,42,2,40,MDF,0
2009,Baranya,Gilvánfa,238,45,3,43,FIDESZ-KDNP,29
2009,Baranya,Gilvánfa,238,45,3,43,SZDSZ,1
