STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,s_adj,Seasonal adjustment,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",EE,Estonia,2023-Q4,,177.644,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",EE,Estonia,2024-Q1,,174.909,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",EE,Estonia,2024-Q2,,174.280,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",EE,Estonia,2024-Q3,,174.634,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",EE,Estonia,2024-Q4,,173.439,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",EE,Estonia,2025-Q1,,180.601,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",EE,Estonia,2025-Q2,,180.037,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",EE,Estonia,2025-Q3,,180.341,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",EE,Estonia,2025-Q4,,178.205,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2022-Q2,,144.196,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2022-Q3,,146.821,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2022-Q4,,148.107,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2023-Q1,,147.405,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2023-Q2,,146.737,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2023-Q3,,145.383,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2023-Q4,,149.578,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2024-Q1,,151.395,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2024-Q2,,154.823,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2024-Q3,,155.848,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2024-Q4,,159.058,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2025-Q1,,159.492,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2025-Q2,,159.169,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2025-Q3,,160.117,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HR,Croatia,2025-Q4,,162.865,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2022-Q2,,177.959,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2022-Q3,,177.247,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2022-Q4,,177.225,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2023-Q1,,174.869,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2023-Q2,,172.623,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2023-Q3,,173.663,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2023-Q4,,174.374,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2024-Q1,,172.522,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2024-Q2,,173.510,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2024-Q3,,174.070,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2024-Q4,,173.713,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2025-Q1,,173.590,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2025-Q2,,174.582,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2025-Q3,,175.756,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",HU,Hungary,2025-Q4,,174.833,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",LT,Lithuania,2022-Q2,,197.148,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",LT,Lithuania,2022-Q3,,203.201,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",LT,Lithuania,2022-Q4,,201.689,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",LT,Lithuania,2023-Q1,,197.865,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",SCA,Seasonally and calendar adjusted data,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",LT,Lithuania,2023-Q2,,198.478,,,,,
