country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,x_start,x_end,type_scale,sel_var
"North
Macedonia",ex-USSR/Balkans,1990,2024,30.454197018248014,38.939155443796814,1792179,2063645,53.96432929950852,59.691925187849556,1,8.4849584255488,0.24577649328504086,-5.727595888341035,-0.10087349500050401,black,+8%,0.25,+8%,34.696676231022415,60 → 54,4.09 → 3.99,-6,-6% (60 → 54),"ex-USSR/Balkans
-6% (60 → 54)",30.454197018248014,38.939155443796814,linear,% of DE
Egypt,Africa,1990,2024,18.895337574368266,26.73596390004194,116538258,58396583,22.81562424640058,20.61564401097832,1,7.840626325673675,0.34709441916836753,2.199980235422263,0.10139536964010058,black,+8%,0.35,+8%,22.815650737205104,21 → 23,3.03 → 3.13,2,+2% (21 → 23),"Africa
+2% (21 → 23)",18.895337574368266,26.73596390004194,linear,% of DE
Colombia,Latin America,1990,2024,23.59683231384453,29.450470601922408,52886363,32440020,33.90291778044338,31.914756780391638,1,5.853638288077878,0.22159741062860447,1.9881610000517433,0.06043258307882192,black,+6%,0.22,+6%,26.523651457883467,32 → 34,3.46 → 3.52,2,+2% (32 → 34),"Latin America
+2% (32 → 34)",23.59683231384453,29.450470601922408,linear,% of DE
Iran,Asia,1990,2024,21.349613675646573,25.822199619712283,91567738,58380046,39.03321309255282,7.34606454714355,1,4.47258594406571,0.190200927635377,31.687148545409272,1.6702481674017102,black,+4%,0.19,+4%,23.58590664767943,7 → 39,1.99 → 3.66,32,+32% (7 → 39),"Asia
+32% (7 → 39)",21.349613675646573,25.822199619712283,linear,% of DE
Tunisia,Africa,1990,2024,15.912237998078693,20.23490550049039,12277109,8324459,22.81562424640058,20.61564401097832,1,4.322667502411699,0.24032060963111385,2.199980235422263,0.10139536964010058,black,+4%,0.24,+4%,18.073571749284543,21 → 23,3.03 → 3.13,2,+2% (21 → 23),"Africa
+2% (21 → 23)",15.912237998078693,20.23490550049039,linear,% of DE
Morocco,Africa,1990,2024,10.427878466766165,14.429322772351341,38081173,24375508,22.81562424640058,20.61564401097832,1,4.001444305585176,0.32477959826845826,2.199980235422263,0.10139536964010058,black,+4%,0.32,+4%,12.428600619558754,21 → 23,3.03 → 3.13,2,+2% (21 → 23),"Africa
+2% (21 → 23)",10.427878466766165,14.429322772351341,linear,% of DE
Portugal,Southern Europe,1990,2024,64.16876787027435,66.66240237058375,10701636,9989475,78.31291797648495,84.91684620200601,1,2.4936345003093976,0.03812450083903183,-6.603928225521059,-0.08095992775419333,black,+2%,0.04,+2%,65.41558512042906,85 → 78,4.44 → 4.36,-7,-7% (85 → 78),"Southern Europe
-7% (85 → 78)",64.16876787027435,66.66240237058375,linear,% of DE
Paraguay,Latin America,1990,2024,23.51109383781801,25.93719008433135,6929153,4035697,33.90291778044338,31.914756780391638,1,2.426096246513339,0.09820546140235717,1.9881610000517433,0.06043258307882192,black,+2%,0.1,+2%,24.72414196107468,32 → 34,3.46 → 3.52,2,+2% (32 → 34),"Latin America
+2% (32 → 34)",23.51109383781801,25.93719008433135,linear,% of DE
Argentina,Latin America,1990,2024,40.13657734072113,42.252326175973074,45696159,32755859,33.90291778044338,31.914756780391638,1,2.1157488352519422,0.05137133801821238,1.9881610000517433,0.06043258307882192,black,+2%,0.05,+2%,41.1944517583471,32 → 34,3.46 → 3.52,2,+2% (32 → 34),"Latin America
+2% (32 → 34)",40.13657734072113,42.252326175973074,linear,% of DE
Spain,Southern Europe,1990,2024,74.98366818140033,76.9906137647126,48807137,39084924,78.31291797648495,84.91684620200601,1,2.006945583312273,0.026413183021443933,-6.603928225521059,-0.08095992775419333,black,+2%,0.03,+2%,75.98714097305647,85 → 78,4.44 → 4.36,-7,-7% (85 → 78),"Southern Europe
-7% (85 → 78)",74.98366818140033,76.9906137647126,linear,% of DE
Brazil,Latin America,1990,2024,29.814104727889596,31.271643205744315,211998573,149143183,33.90291778044338,31.914756780391638,1,1.457538477854719,0.047730124491076095,1.9881610000517433,0.06043258307882192,black,+1%,0.05,+1%,30.542873966816956,32 → 34,3.46 → 3.52,2,+2% (32 → 34),"Latin America
+2% (32 → 34)",29.814104727889596,31.271643205744315,linear,% of DE
Ecuador,Latin America,1990,2024,21.487037095193642,22.179825495292587,18135478,10473624,33.90291778044338,31.914756780391638,1,0.6927884000989444,0.03173328673506688,1.9881610000517433,0.06043258307882192,black,+1%,0.03,+1%,21.833431295243116,32 → 34,3.46 → 3.52,2,+2% (32 → 34),"Latin America
+2% (32 → 34)",21.487037095193642,22.179825495292587,linear,% of DE
Algeria,Africa,1990,2024,27.6789445500989,24.577709030421687,46814308,25375759,22.81562424640058,20.61564401097832,1,-3.101235519677214,-0.11883210443367707,2.199980235422263,0.10139536964010058,red,-3%,-0.12,-3%,26.128326790260296,21 → 23,3.03 → 3.13,2,+2% (21 → 23),"Africa
+2% (21 → 23)",27.6789445500989,24.577709030421687,linear,% of DE
Greece,Southern Europe,1990,2024,63.521525945336805,60.08714737095763,10388805,10258439,78.31291797648495,84.91684620200601,1,-3.434378574379174,-0.055582875108718795,-6.603928225521059,-0.08095992775419333,red,-3%,-0.06,-3%,61.80433665814722,85 → 78,4.44 → 4.36,-7,-7% (85 → 78),"Southern Europe
-7% (85 → 78)",63.521525945336805,60.08714737095763,linear,% of DE
Russia,ex-USSR/Balkans,1990,2024,69.9578158037121,66.37728210263396,143533851,148979487,53.96432929950852,59.691925187849556,1,-3.5805337010781386,-0.052537568086901944,-5.727595888341035,-0.10087349500050401,red,-4%,-0.05,-4%,68.16754895317302,60 → 54,4.09 → 3.99,-6,-6% (60 → 54),"ex-USSR/Balkans
-6% (60 → 54)",69.9578158037121,66.37728210263396,linear,% of DE
"South
Africa",Africa,1990,2024,25.545157299509064,21.64385328423355,64007187,40746216,22.81562424640058,20.61564401097832,1,-3.901304015275514,-0.1657262593362435,2.199980235422263,0.10139536964010058,red,-4%,-0.17,-4%,23.594505291871307,21 → 23,3.03 → 3.13,2,+2% (21 → 23),"Africa
+2% (21 → 23)",25.545157299509064,21.64385328423355,linear,% of DE
Jamaica,Latin America,1990,2024,20.631194183621158,16.329824004268623,2839175,2379829,33.90291778044338,31.914756780391638,1,-4.301370179352535,-0.23381108171090462,1.9881610000517433,0.06043258307882192,red,-4%,-0.23,-4%,18.48050909394489,32 → 34,3.46 → 3.52,2,+2% (32 → 34),"Latin America
+2% (32 → 34)",20.631194183621158,16.329824004268623,linear,% of DE
Mexico,Latin America,1990,2024,40.51961872111156,35.06819351851466,130861007,82820134,33.90291778044338,31.914756780391638,1,-5.4514252025969014,-0.14449171759929935,1.9881610000517433,0.06043258307882192,red,-5%,-0.14,-5%,37.793906119813116,32 → 34,3.46 → 3.52,2,+2% (32 → 34),"Latin America
+2% (32 → 34)",40.51961872111156,35.06819351851466,linear,% of DE
Moldova,ex-USSR/Balkans,1990,2024,37.53025655025335,26.207197436694194,2389275,4451100,53.96432929950852,59.691925187849556,1,-11.323059113559154,-0.35911336462994686,-5.727595888341035,-0.10087349500050401,red,-11%,-0.36,-11%,31.86872699347377,60 → 54,4.09 → 3.99,-6,-6% (60 → 54),"ex-USSR/Balkans
-6% (60 → 54)",37.53025655025335,26.207197436694194,linear,% of DE
Italy,Southern Europe,1990,2024,100.66837724796,84.53813075729263,58986023,57031408,78.31291797648495,84.91684620200601,1,-16.13024649066736,-0.17462903694643991,-6.603928225521059,-0.08095992775419333,red,-16%,-0.17,-16%,92.60325400262631,85 → 78,4.44 → 4.36,-7,-7% (85 → 78),"Southern Europe
-7% (85 → 78)",100.66837724796,84.53813075729263,linear,% of DE
Ukraine,ex-USSR/Balkans,1990,2024,53.844461644180875,25.974689979499924,37860221,52054034,53.96432929950852,59.691925187849556,1,-27.86977166468095,-0.7289769489075856,-5.727595888341035,-0.10087349500050401,red,-28%,-0.73,-28%,39.9095758118404,60 → 54,4.09 → 3.99,-6,-6% (60 → 54),"ex-USSR/Balkans
-6% (60 → 54)",53.844461644180875,25.974689979499924,linear,% of DE
"South
Korea",Asia,1990,2023,33.45961033651213,88.23753508228859,51748695,44081380,42.73374657964596,7.525485344894796,1,54.77792474577646,0.9696933904711373,35.20826123475116,1.736693619906739,black,+55%,0.97,+55%,60.84857270940036,8 → 43,2.02 → 3.75,35,+35% (8 → 43),"Asia
+35% (8 → 43)",33.45961033651213,88.23753508228859,linear,% of W_EUR3
Poland,CEE,1990,2024,30.99721954573948,78.59595802135784,36554707,38055404,74.47001120949017,42.08526275556652,1,47.59873847561836,0.9304227650585573,32.38474845392365,0.5706988841526975,black,+48%,0.93,+48%,54.796588783548664,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",30.99721954573948,78.59595802135784,linear,% of W_EUR3
China,Asia,1990,2024,4.029970886019648,41.544254855558115,1408975000,1153582668,42.73374657964596,7.525485344894796,1,37.51428396953847,2.333000089497086,35.20826123475116,1.736693619906739,black,+38%,2.33,+38%,22.78711287078888,8 → 43,2.02 → 3.75,35,+35% (8 → 43),"Asia
+35% (8 → 43)",4.029970886019648,41.544254855558115,linear,% of W_EUR3
Panama,Latin America,1990,2024,27.405800728233924,63.46202678065032,4515577,2455535,37.11120756273894,32.69424504718088,1,36.05622605241639,0.8396870271713452,4.416962515558062,0.126719944659294,black,+36%,0.84,+36%,45.43391375444212,33 → 37,3.49 → 3.61,4,+4% (33 → 37),"Latin America
+4% (33 → 37)",27.405800728233924,63.46202678065032,linear,% of W_EUR3
Lithuania,CEE,1990,2024,49.76934300310602,82.17866970589526,2888055,3694967,74.47001120949017,42.08526275556652,1,32.40932670278924,0.5014965836366714,32.38474845392365,0.5706988841526975,black,+32%,0.5,+32%,65.97400635450064,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",49.76934300310602,82.17866970589526,linear,% of W_EUR3
Romania,CEE,1990,2024,39.4456982506093,70.75276463673515,19069340,22939481,74.47001120949017,42.08526275556652,1,31.307066386125854,0.5842666136283167,32.38474845392365,0.5706988841526975,black,+31%,0.58,+31%,55.099231443672224,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",39.4456982506093,70.75276463673515,linear,% of W_EUR3
Malaysia,Asia,1990,2024,29.044359720626108,59.36073715731421,35557673,17833124,42.73374657964596,7.525485344894796,1,30.316377436688104,0.7148087103911526,35.20826123475116,1.736693619906739,black,+30%,0.71,+30%,44.20254843897016,8 → 43,2.02 → 3.75,35,+35% (8 → 43),"Asia
+35% (8 → 43)",29.044359720626108,59.36073715731421,linear,% of W_EUR3
Slovakia,CEE,1990,2024,42.35881425541935,70.29250680736837,5422069,5266022,74.47001120949017,42.08526275556652,1,27.933692551949022,0.5064886760760247,32.38474845392365,0.5706988841526975,black,+28%,0.51,+28%,56.32566053139386,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",42.35881425541935,70.29250680736837,linear,% of W_EUR3
Chile,Latin America,1990,2024,26.479182468902756,52.58497850339169,19764771,13437138,37.11120756273894,32.69424504718088,1,26.105796034488932,0.686071642113217,4.416962515558062,0.126719944659294,black,+26%,0.69,+26%,39.53208048614722,33 → 37,3.49 → 3.61,4,+4% (33 → 37),"Latin America
+4% (33 → 37)",26.479182468902756,52.58497850339169,linear,% of W_EUR3
Estonia,CEE,1990,2024,46.80487566397106,72.38237569175028,1371986,1570254,74.47001120949017,42.08526275556652,1,25.577500027779223,0.4359754617346662,32.38474845392365,0.5706988841526975,black,+26%,0.44,+26%,59.59362567786067,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",46.80487566397106,72.38237569175028,linear,% of W_EUR3
Latvia,CEE,1990,2024,42.32930881417249,67.83505782209612,1862441,2660082,74.47001120949017,42.08526275556652,1,25.505749007923626,0.4715994124406192,32.38474845392365,0.5706988841526975,black,+26%,0.47,+26%,55.082183318134305,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",42.32930881417249,67.83505782209612,linear,% of W_EUR3
"Dominican
Republic",Latin America,1990,2024,17.71554011756569,42.21300223828016,11427557,7151120,37.11120756273894,32.69424504718088,1,24.49746212071447,0.868286056366726,4.416962515558062,0.126719944659294,black,+24%,0.87,+24%,29.964271177922924,33 → 37,3.49 → 3.61,4,+4% (33 → 37),"Latin America
+4% (33 → 37)",17.71554011756569,42.21300223828016,linear,% of W_EUR3
Bulgaria,CEE,1990,2024,36.155449608190814,59.38382213018031,6444366,8822320,74.47001120949017,42.08526275556652,1,23.2283725219895,0.4961941474386011,32.38474845392365,0.5706988841526975,black,+23%,0.5,+23%,47.769635869185564,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",36.155449608190814,59.38382213018031,linear,% of W_EUR3
Slovenia,CEE,1990,2024,61.28966905768794,84.49038540908609,2126324,1997968,74.47001120949017,42.08526275556652,1,23.20071635139815,0.3210264478789044,32.38474845392365,0.5706988841526975,black,+23%,0.32,+23%,72.89002723338702,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",61.28966905768794,84.49038540908609,linear,% of W_EUR3
Kazakhstan,ex-USSR/Balkans,1990,2024,40.70686559539662,62.55508682646872,20592571,17154015,59.07106398887251,61.14984497167124,1,21.848221231072095,0.42965079170052073,-2.078780982798733,-0.03458613342003247,black,+22%,0.43,+22%,51.63097621093267,61 → 59,4.11 → 4.08,-2,-2% (61 → 59),"ex-USSR/Balkans
-2% (61 → 59)",40.70686559539662,62.55508682646872,linear,% of W_EUR3
Uruguay,Latin America,1990,2024,33.993553836476,55.81850901919769,3386588,3104365,37.11120756273894,32.69424504718088,1,21.824955182721688,0.49593460364273684,4.416962515558062,0.126719944659294,black,+22%,0.5,+22%,44.90603142783685,33 → 37,3.49 → 3.61,4,+4% (33 → 37),"Latin America
+4% (33 → 37)",33.993553836476,55.81850901919769,linear,% of W_EUR3
Israel,Asia,1990,2024,61.25065109279671,82.47455754039723,9974400,4544949,42.73374657964596,7.525485344894796,1,21.22390644760052,0.2975153728730516,35.20826123475116,1.736693619906739,black,+21%,0.3,+21%,71.86260431659697,8 → 43,2.02 → 3.75,35,+35% (8 → 43),"Asia
+35% (8 → 43)",61.25065109279671,82.47455754039723,linear,% of W_EUR3
Belarus,ex-USSR/Balkans,1990,2024,29.861361765899204,50.58969005827731,9133712,10186209,59.07106398887251,61.14984497167124,1,20.72832829237811,0.5271824056525765,-2.078780982798733,-0.03458613342003247,black,+21%,0.53,+21%,40.22552591208826,61 → 59,4.11 → 4.08,-2,-2% (61 → 59),"ex-USSR/Balkans
-2% (61 → 59)",29.861361765899204,50.58969005827731,linear,% of W_EUR3
Costa Rica,Latin America,1990,2024,26.481045112910092,46.993591240632384,5129910,3121652,37.11120756273894,32.69424504718088,1,20.512546127722292,0.573582037530199,4.416962515558062,0.126719944659294,black,+21%,0.57,+21%,36.73731817677124,33 → 37,3.49 → 3.61,4,+4% (33 → 37),"Latin America
+4% (33 → 37)",26.481045112910092,46.993591240632384,linear,% of W_EUR3
Hungary,CEE,1990,2024,51.48771025655848,70.91200222396773,9562314,10381231,74.47001120949017,42.08526275556652,1,19.424291967409253,0.3200965596504668,32.38474845392365,0.5706988841526975,black,+19%,0.32,+19%,61.1998562402631,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",51.48771025655848,70.91200222396773,linear,% of W_EUR3
Croatia,CEE,1990,2024,56.571193300612855,74.27729239627114,3866300,4835027,74.47001120949017,42.08526275556652,1,17.70609909565828,0.27230538114148894,32.38474845392365,0.5706988841526975,black,+18%,0.27,+18%,65.42424284844199,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",56.571193300612855,74.27729239627114,linear,% of W_EUR3
Thailand,Asia,1990,2024,21.03787816583035,37.870890840683366,71668011,54738282,42.73374657964596,7.525485344894796,1,16.833012674853016,0.5878582301361474,35.20826123475116,1.736693619906739,black,+17%,0.59,+17%,29.454384503256858,8 → 43,2.02 → 3.75,35,+35% (8 → 43),"Asia
+35% (8 → 43)",21.03787816583035,37.870890840683366,linear,% of W_EUR3
Czechia,CEE,1990,2024,67.49499611336321,83.5599016087869,10882164,10301937,74.47001120949017,42.08526275556652,1,16.064905495423687,0.21351029571917335,32.38474845392365,0.5706988841526975,black,+16%,0.21,+16%,75.52744886107506,42 → 74,3.74 → 4.31,32,+32% (42 → 74),"CEE
+32% (42 → 74)",67.49499611336321,83.5599016087869,linear,% of W_EUR3
Azerbaijan,ex-USSR/Balkans,1990,2024,26.052262513483743,38.45440800511133,10202850,7231035,59.07106398887251,61.14984497167124,1,12.40214549162759,0.38936871475355295,-2.078780982798733,-0.03458613342003247,black,+12%,0.39,+12%,32.253335259297536,61 → 59,4.11 → 4.08,-2,-2% (61 → 59),"ex-USSR/Balkans
-2% (61 → 59)",26.052262513483743,38.45440800511133,linear,% of W_EUR3
Georgia,ex-USSR/Balkans,1990,2024,31.228416922400008,43.55653852311441,3673850,5448811,59.07106398887251,61.14984497167124,1,12.328121600714404,0.3327313512475487,-2.078780982798733,-0.03458613342003247,black,+12%,0.33,+12%,37.39247772275721,61 → 59,4.11 → 4.08,-2,-2% (61 → 59),"ex-USSR/Balkans
-2% (61 → 59)",31.228416922400008,43.55653852311441,linear,% of W_EUR3
"North
Macedonia",ex-USSR/Balkans,1990,2024,31.198012470565587,42.62403281484171,1792179,2063645,59.07106398887251,61.14984497167124,1,11.426020344276125,0.31206385486551264,-2.078780982798733,-0.03458613342003247,black,+11%,0.31,+11%,36.91102264270365,61 → 59,4.11 → 4.08,-2,-2% (61 → 59),"ex-USSR/Balkans
-2% (61 → 59)",31.198012470565587,42.62403281484171,linear,% of W_EUR3
Egypt,Africa,1990,2024,19.356838629744985,29.266032856225028,116538258,58396583,24.97470490784872,21.119161951893183,1,9.909194226480043,0.4133817807488394,3.8555429559555385,0.16768273122057234,black,+10%,0.41,+10%,24.311435742985005,21 → 25,3.05 → 3.22,4,+4% (21 → 25),"Africa
+4% (21 → 25)",19.356838629744985,29.266032856225028,linear,% of W_EUR3
Colombia,Latin America,1990,2024,24.173163007780317,32.237417864923074,52886363,32440020,37.11120756273894,32.69424504718088,1,8.064254857142757,0.2878847722090765,4.416962515558062,0.126719944659294,black,+8%,0.29,+8%,28.205290436351696,33 → 37,3.49 → 3.61,4,+4% (33 → 37),"Latin America
+4% (33 → 37)",24.173163007780317,32.237417864923074,linear,% of W_EUR3
Spain,Southern Europe,1990,2024,76.81507457282018,84.27636424417356,48807137,39084924,79.17380209643878,73.37360729766914,1,7.461289671353384,0.09270054460191596,5.800194798769638,0.0760811651323108,black,+7%,0.09,+7%,80.54571940849686,73 → 79,4.3 → 4.37,6,+6% (73 → 79),"Southern Europe
+6% (73 → 79)",76.81507457282018,84.27636424417356,linear,% of W_EUR3
Portugal,Southern Europe,1990,2024,65.73603037499545,72.97077694099282,10701636,9989475,79.17380209643878,73.37360729766914,1,7.234746565997369,0.1044118624195037,5.800194798769638,0.0760811651323108,black,+7%,0.1,+7%,69.35340365799414,73 → 79,4.3 → 4.37,6,+6% (73 → 79),"Southern Europe
+6% (73 → 79)",65.73603037499545,72.97077694099282,linear,% of W_EUR3
Iran,Asia,1990,2024,21.87105814333164,28.26579753458283,91567738,58380046,42.73374657964596,7.525485344894796,1,6.394739391251189,0.25648828921584876,35.20826123475116,1.736693619906739,black,+6%,0.26,+6%,25.068427838957234,8 → 43,2.02 → 3.75,35,+35% (8 → 43),"Asia
+35% (8 → 43)",21.87105814333164,28.26579753458283,linear,% of W_EUR3
Tunisia,Africa,1990,2024,16.300879619357815,22.149768433036794,12277109,8324459,24.97470490784872,21.119161951893183,1,5.848888813678979,0.3066079712115858,3.8555429559555385,0.16768273122057234,black,+6%,0.31,+6%,19.225324026197306,21 → 25,3.05 → 3.22,4,+4% (21 → 25),"Africa
+4% (21 → 25)",16.300879619357815,22.149768433036794,linear,% of W_EUR3
Argentina,Latin America,1990,2024,41.11687593179149,46.25073443176009,45696159,32755859,37.11120756273894,32.69424504718088,1,5.133858499968596,0.11765869959868407,4.416962515558062,0.126719944659294,black,+5%,0.12,+5%,43.68380518177579,33 → 37,3.49 → 3.61,4,+4% (33 → 37),"Latin America
+4% (33 → 37)",41.11687593179149,46.25073443176009,linear,% of W_EUR3
