megye,telepules,AL,B,C,EL,FL,IL,JL,OL,KL,L,M,NL,MKKP,TISZA,Mi_Hazank,DK,FIDESZ_KDNP,reszvetel_pct
Pest,Pusztavacs,1008,0,0,1008,761,0,761,0,760,0,1,759,3,343,68,5,340,75.496
Pest,Pusztazámor,947,0,0,947,803,0,803,0,803,0,3,800,11,462,51,10,265,84.7941
Pest,Pánd,1433,0,0,1433,956,0,956,0,956,0,9,947,3,425,103,10,398,66.7132
Pest,Páty,6337,0,0,6337,5303,0,5303,1,5311,0,63,5248,54,2988,298,46,1829,83.6831
Pest,Pécel,12920,1770,641,15331,10904,2302,13206,2,13173,0,58,13115,143,8024,721,123,4081,86.1392
Pest,Péteri,2108,0,0,2108,1704,0,1704,0,1704,0,8,1696,5,927,146,29,578,80.8349
Pest,Pócsmegyer,2319,0,0,2319,1938,0,1938,0,1938,0,8,1930,26,1015,139,24,726,83.5705
Pest,Püspökhatvan,1066,0,0,1066,896,0,896,0,896,0,4,892,8,353,58,2,459,84.0525
Pest,Püspökszilágy,580,0,0,580,482,0,482,0,481,0,0,481,6,223,36,4,212,83.1034
Pest,Remeteszőlős,789,0,0,789,692,0,692,0,692,0,2,690,11,411,50,4,214,87.706
Pest,Ráckeve,8482,1870,639,10991,6728,2377,9105,2,9091,0,32,9059,70,5287,543,76,3035,82.8405
Pest,Rád,1566,0,0,1566,1331,0,1331,0,1331,0,5,1326,10,624,103,9,580,84.9936
Pest,Solymár,8656,0,0,8656,7469,0,7469,0,7468,0,55,7413,80,4040,404,88,2570,86.287
Pest,Szada,4862,0,0,4862,4220,0,4220,0,4206,0,13,4193,37,2455,302,36,1360,86.7956
Pest,Szentendre,21308,2131,1383,24822,18377,3338,21715,2,21708,0,94,21614,249,13215,1133,219,6741,87.4829
Pest,Szentlőrinckáta,1492,0,0,1492,1044,0,1044,0,1044,0,4,1040,6,438,78,8,509,69.9732
Pest,Szentmártonkáta,3955,0,0,3955,2879,0,2879,0,2877,0,18,2859,18,1435,247,33,1122,72.7939
Pest,Szigetbecse,1122,0,0,1122,905,0,905,0,905,0,7,898,4,409,54,10,384,80.6595
Pest,Szigetcsép,2259,0,0,2259,1813,0,1813,0,1805,0,13,1792,10,961,100,29,624,80.2568
Pest,Szigethalom,14439,0,0,14439,11377,0,11377,0,11378,0,60,11318,90,7039,632,186,3357,78.7935
Pest,Szigetmonostor,2367,0,0,2367,1982,0,1982,0,1982,0,11,1971,26,1077,132,21,715,83.7347
Pest,Szigetszentmiklós,30206,1788,949,32943,24620,2589,27209,0,27198,0,78,27120,296,16995,1505,330,7916,82.5942
Pest,Szigetszentmárton,2113,0,0,2113,1720,0,1720,0,1720,0,4,1716,4,1021,113,21,491,81.4009
Pest,Szigetújfalu,1848,0,0,1848,1477,0,1477,0,1477,0,6,1471,16,845,96,36,449,79.9242
Pest,Szob,1998,0,0,1998,1624,0,1624,0,1624,0,4,1620,22,790,94,17,696,81.2813
Pest,Szokolya,1480,0,0,1480,1231,0,1231,0,1231,0,9,1222,19,598,124,14,466,83.1757
Pest,Százhalombatta,13926,0,0,13926,11587,0,11587,0,11585,0,41,11544,91,7052,673,190,3530,83.2041
Pest,Sződ,2484,0,0,2484,2091,0,2091,0,2092,0,7,2085,19,1013,144,14,893,84.1787
Pest,Sződliget,3740,0,0,3740,3250,0,3250,0,3248,0,10,3238,36,1897,199,58,1046,86.8984
Pest,Sóskút,2870,0,0,2870,2339,0,2339,0,2341,0,18,2323,19,1353,196,15,722,81.4983
Pest,Sülysáp,6736,0,0,6736,5376,0,5376,0,5374,0,36,5338,42,2894,376,28,1974,79.81
Pest,Tahitótfalu,4975,0,0,4975,4160,0,4160,1,4155,0,15,4140,39,2076,300,27,1697,83.6181
Pest,Taksony,5323,0,0,5323,4473,0,4473,0,4471,0,36,4435,39,2510,255,48,1307,84.0316
Pest,Tatárszentgyörgy,1426,0,0,1426,995,0,995,0,995,0,7,988,7,339,49,8,585,69.7756
Pest,Telki,3178,0,0,3178,2875,0,2875,0,2875,0,10,2865,34,1841,129,17,839,90.4657
Pest,Tinnye,1499,0,0,1499,1266,0,1266,0,1266,0,3,1263,9,764,90,8,389,84.4563
Pest,Tura,6101,0,0,6101,4678,0,4678,0,4677,0,32,4645,35,2087,265,55,2171,76.676
Pest,Táborfalva,2625,0,0,2625,1944,0,1944,0,1942,0,6,1936,12,1021,144,7,751,74.0571
Pest,Tápióbicske,2818,0,0,2818,2020,0,2020,0,2024,0,42,1982,18,887,161,17,870,71.682
Pest,Tápiógyörgye,2745,0,0,2745,1839,0,1839,0,1838,0,7,1831,15,940,110,23,740,66.9945
Pest,Tápiószecső,4831,0,0,4831,3764,0,3764,0,3763,0,24,3739,29,1947,247,30,1478,77.9135
Pest,Tápiószele,4671,0,0,4671,3171,0,3171,0,3183,0,77,3106,10,1494,173,19,1369,67.887
Pest,Tápiószentmárton,4628,0,0,4628,3499,0,3499,0,3498,0,18,3480,19,1569,233,25,1632,75.605
Pest,Tápiószőlős,2381,0,0,2381,1674,0,1674,0,1676,0,27,1649,4,783,133,6,720,70.3066
Pest,Tápióság,2176,0,0,2176,1693,0,1693,0,1693,0,11,1682,9,902,114,13,644,77.8033
Pest,Tárnok,8234,0,0,8234,6826,0,6826,0,6831,0,50,6781,70,4022,422,79,2169,82.9002
Pest,Tésa,74,0,0,74,64,0,64,0,64,0,0,64,0,34,8,2,20,86.4865
Pest,Tóalmás,3177,0,0,3177,2248,0,2248,0,2253,0,43,2210,9,1038,163,25,954,70.7586
Pest,Tök,1121,0,0,1121,948,0,948,0,948,0,3,945,6,455,77,11,389,84.5674
Pest,Tököl,8312,0,0,8312,6650,0,6650,0,6651,0,18,6633,55,3846,407,79,2227,80.0048
Pest,Törtel,3323,0,0,3323,2319,0,2319,0,2319,0,30,2289,9,1025,121,18,1105,69.7863
Pest,Törökbálint,10925,0,0,10925,9268,0,9268,0,9266,0,43,9223,78,5608,473,94,2776,84.833
Pest,Valkó,1931,0,0,1931,1339,0,1339,0,1339,0,8,1331,5,555,73,17,680,69.3423
Pest,Vasad,1590,0,0,1590,1278,0,1278,0,1280,0,17,1263,8,605,98,4,548,80.3774
Pest,Vecsés,16210,1368,757,18335,13371,1987,15358,1,15343,0,64,15279,144,9027,873,150,4802,83.7633
Pest,Veresegyház,15401,0,0,15401,13481,0,13481,1,13479,0,42,13437,125,8504,812,153,3831,87.5333
Pest,Verseg,1003,0,0,1003,750,0,750,0,750,0,8,742,2,291,94,5,344,74.7757
Pest,Verőce,3009,0,0,3009,2570,0,2570,0,2572,0,21,2551,39,1363,203,18,917,85.4104
Pest,Visegrád,1304,0,0,1304,1062,0,1062,0,1057,0,13,1044,9,451,80,11,451,81.4417
Pest,Vác,25559,1833,778,28170,21288,2488,23776,4,23771,0,109,23662,252,13628,1425,244,8055,84.4018
Pest,Vácduka,1409,0,0,1409,1165,0,1165,0,1165,0,4,1161,16,654,76,3,411,82.6828
Pest,Vácegres,731,0,0,731,568,0,568,0,567,0,7,560,4,246,47,5,257,77.7018
Pest,Váchartyán,1486,0,0,1486,1220,0,1220,0,1220,0,2,1218,12,577,92,4,530,82.0996
Pest,Váckisújfalu,386,0,0,386,329,0,329,0,329,0,2,327,5,154,28,1,139,85.2332
Pest,Vácrátót,2054,0,0,2054,1774,0,1774,0,1774,0,10,1764,20,999,98,4,641,86.3681
Pest,Vácszentlászló,1756,0,0,1756,1420,0,1420,0,1420,0,9,1411,12,684,112,18,584,80.8656
Pest,Vámosmikola,1094,0,0,1094,799,0,799,0,798,0,3,795,6,265,65,5,453,73.0347
Pest,Zebegény,983,0,0,983,862,0,862,0,862,0,4,858,18,408,64,7,338,87.6907
Pest,Zsámbok,1949,0,0,1949,1466,0,1466,0,1465,0,6,1459,15,677,96,13,657,75.2181
Pest,Zsámbék,4307,0,0,4307,3651,0,3651,0,3639,0,16,3623,39,1911,210,37,1375,84.769
Pest,Áporka,971,0,0,971,771,0,771,0,774,0,3,771,3,383,62,17,304,79.4027
Pest,Érd,54588,1875,1048,57511,45875,2746,48621,5,48605,0,181,48424,528,29032,2665,597,15362,84.5421
Pest,Ócsa,7678,0,0,7678,6163,0,6163,0,6163,0,20,6143,50,3015,363,50,2661,80.2683
Pest,Örkény,3691,0,0,3691,2461,0,2461,1,2459,0,11,2448,22,1119,148,26,1102,66.6757
Pest,Újhartyán,2287,0,0,2287,1965,0,1965,0,1966,0,14,1952,4,901,135,5,735,85.9204
Pest,Újlengyel,1468,0,0,1468,1218,0,1218,0,1191,0,8,1183,4,524,96,10,548,82.97
Pest,Újszilvás,2105,0,0,2105,1560,0,1560,0,1560,0,8,1552,4,656,112,13,767,74.1093
Pest,Úri,2015,0,0,2015,1627,0,1627,0,1625,0,11,1614,15,788,143,8,660,80.7444
Pest,Üllő,9922,0,0,9922,8118,0,8118,0,8118,0,17,8101,77,4598,504,88,2816,81.8182
Pest,Üröm,6306,0,0,6306,5534,0,5534,4,5534,0,16,5518,60,3515,296,50,1545,87.7577
Pest,Őrbottyán,6411,0,0,6411,5389,0,5389,0,5387,0,25,5362,35,3030,360,44,1892,84.0586
Somogy,Alsóbogát,172,0,0,172,130,0,130,0,130,0,1,129,1,47,4,2,75,75.5814
Somogy,Andocs,718,0,0,718,525,0,525,0,524,0,2,522,5,217,21,4,273,73.1198
Somogy,Babócsa,1111,0,0,1111,762,0,762,0,762,0,6,756,2,350,33,2,367,68.5869
Somogy,Bakháza,124,0,0,124,90,0,90,0,90,0,0,90,0,41,7,0,42,72.5806
Somogy,Balatonberény,868,0,0,868,693,0,693,0,693,0,2,691,8,392,41,4,245,79.8387
Somogy,Balatonboglár,4353,0,0,4353,3580,0,3580,0,3580,0,11,3569,22,1892,191,41,1418,82.2421
Somogy,Balatonendréd,1041,0,0,1041,823,0,823,0,823,0,4,819,2,345,79,11,382,79.0586
Somogy,Balatonfenyves,1664,0,0,1664,1314,0,1314,0,1305,0,11,1294,10,620,65,18,580,78.9663
Somogy,Balatonföldvár,1810,0,0,1810,1541,0,1541,0,1541,0,4,1537,15,844,64,22,590,85.1381
Somogy,Balatonkeresztúr,1341,0,0,1341,1077,0,1077,0,1077,0,2,1075,13,611,57,23,369,80.3132
Somogy,Balatonlelle,3732,0,0,3732,3039,0,3039,0,3039,0,18,3021,21,1540,181,31,1246,81.4309
Somogy,Balatonmáriafürdő,600,0,0,600,483,0,483,0,483,0,3,480,3,243,47,5,181,80.5
Somogy,Balatonszabadi,2325,0,0,2325,1871,0,1871,0,1871,0,7,1864,22,933,117,24,766,80.4731
Somogy,Balatonszemes,1325,0,0,1325,1089,0,1089,0,1089,0,2,1087,10,512,68,20,477,82.1887
Somogy,Balatonszentgyörgy,1164,0,0,1164,941,0,941,0,940,0,3,937,6,468,43,16,404,80.8419
Somogy,Balatonszárszó,1694,0,0,1694,1389,0,1389,0,1389,0,4,1385,7,730,69,22,557,81.9953
Somogy,Balatonvilágos,1091,0,0,1091,926,0,926,0,925,0,2,923,10,553,59,7,293,84.8763
Somogy,Balatonújlak,339,0,0,339,289,0,289,0,289,0,1,288,2,131,22,5,128,85.2507
Somogy,Balatonőszöd,407,0,0,407,333,0,333,0,333,0,1,332,3,145,23,6,155,81.8182
Somogy,Barcs,7914,1932,363,10209,5828,2203,8031,3,8027,0,38,7989,56,4787,381,121,2553,78.6659
Somogy,Baté,587,0,0,587,458,0,458,0,453,0,7,446,1,243,28,8,153,78.0239
Somogy,Bedegkér,286,0,0,286,178,0,178,0,178,0,0,178,2,90,4,1,81,62.2378
Somogy,Beleg,399,0,0,399,305,0,305,1,304,0,1,303,0,115,10,2,173,76.4411
Somogy,Berzence,1735,0,0,1735,1283,0,1283,0,1283,0,12,1271,6,514,69,7,674,73.9481
Somogy,Bodrog,299,0,0,299,230,0,230,0,230,0,0,230,3,114,24,1,88,76.9231
Somogy,Bolhás,320,0,0,320,240,0,240,0,240,0,10,230,2,82,10,0,136,75.0
Somogy,Bolhó,501,0,0,501,312,0,312,0,311,0,5,306,0,77,17,5,180,62.2754
Somogy,Bonnya,165,0,0,165,125,0,125,0,125,0,3,122,1,45,4,3,56,75.7576
Somogy,Buzsák,914,0,0,914,714,0,714,0,714,0,1,713,3,350,55,10,295,78.1182
Somogy,Bábonymegyer,605,0,0,605,400,0,400,0,400,0,6,394,2,201,25,2,164,66.1157
Somogy,Bálványos,428,0,0,428,338,0,338,0,338,0,1,337,1,169,20,4,143,78.972
Somogy,Bárdudvarnok,852,0,0,852,672,0,672,0,666,0,4,662,7,329,64,3,255,78.8732
Somogy,Bélavár,249,0,0,249,200,0,200,0,200,0,3,197,1,88,5,0,103,80.3213
Somogy,Böhönye,1646,0,0,1646,1203,0,1203,0,1203,0,4,1199,5,561,65,9,517,73.0863
Somogy,Büssü,184,0,0,184,116,0,116,0,116,0,2,114,0,14,11,2,84,63.0435
Somogy,Bőszénfa,359,0,0,359,279,0,279,0,280,0,11,269,0,121,21,0,116,77.7159
Somogy,Cserénfa,174,0,0,174,136,0,136,0,136,0,0,136,0,75,7,4,48,78.1609
Somogy,Csokonyavisonta,1098,0,0,1098,798,0,798,0,798,0,10,788,8,336,43,12,389,72.6776
Somogy,Csoma,329,0,0,329,273,0,273,0,273,0,1,272,0,110,20,3,138,82.9787
Somogy,Csombárd,208,0,0,208,167,0,167,2,166,0,2,164,1,75,11,4,73,80.2885
Somogy,Csurgó,3656,0,0,3656,2734,0,2734,0,2734,0,20,2714,15,1376,166,38,1116,74.7812
Somogy,Csurgónagymarton,111,0,0,111,85,0,85,0,85,0,2,83,0,39,9,2,33,76.5766
Somogy,Csákány,169,0,0,169,96,0,96,0,96,0,0,96,0,25,4,1,66,56.8047
Somogy,Csököly,705,0,0,705,495,0,495,0,496,0,6,490,2,176,21,2,289,70.2128
Somogy,Csömend,207,0,0,207,170,0,170,0,170,0,1,169,0,61,6,1,101,82.1256
Somogy,Darány,667,0,0,667,457,0,457,0,450,0,10,440,3,195,20,4,190,68.5157
Somogy,Drávagárdony,117,0,0,117,70,0,70,0,70,0,0,70,1,19,4,0,46,59.8291
Somogy,Drávatamási,157,0,0,157,117,0,117,0,117,0,4,113,0,43,7,0,59,74.5223
Somogy,Ecseny,130,0,0,130,102,0,102,0,102,0,0,102,0,17,9,1,72,78.4615
Somogy,Edde,128,0,0,128,85,0,85,0,85,0,0,85,0,22,1,0,57,66.4062
Somogy,Felsőmocsolád,255,0,0,255,181,0,181,0,181,0,0,181,1,86,8,1,85,70.9804
Somogy,Fiad,82,0,0,82,56,0,56,0,56,0,0,56,1,24,0,1,30,68.2927
Somogy,Fonyód,3939,0,0,3939,3185,0,3185,0,3185,0,9,3176,25,1680,190,65,1213,80.8581
Somogy,Fonó,248,0,0,248,168,0,168,0,168,0,1,167,0,82,7,7,71,67.7419
Somogy,Főnyed,56,0,0,56,39,0,39,0,39,0,1,38,0,18,3,0,17,69.6429
Somogy,Gadács,70,0,0,70,51,0,51,0,51,0,0,51,0,28,2,0,21,72.8571
Somogy,Gadány,211,0,0,211,142,0,142,0,142,0,2,140,1,49,5,0,85,67.2986
Somogy,Gamás,516,0,0,516,345,0,345,0,344,0,4,340,0,104,18,2,202,66.8605
Somogy,Gige,289,0,0,289,187,0,187,0,187,0,1,186,0,67,10,1,108,64.7059
Somogy,Gyugy,227,0,0,227,178,0,178,0,179,0,3,176,0,68,14,0,94,78.4141
Somogy,Gyékényes,736,0,0,736,570,0,570,0,570,0,5,565,2,241,32,10,273,77.4457
Somogy,Gálosfa,163,0,0,163,125,0,125,0,125,0,3,122,0,36,6,2,72,76.6871
Somogy,Gölle,569,0,0,569,408,0,408,0,408,0,2,406,1,152,26,9,217,71.7047
Somogy,Görgeteg,796,0,0,796,524,0,524,0,524,0,4,520,1,228,18,1,268,65.8291
Somogy,Hajmás,158,0,0,158,110,0,110,0,110,0,3,107,0,32,2,0,61,69.6203
Somogy,Hedrehely,269,0,0,269,176,0,176,0,176,0,4,172,1,48,6,5,110,65.4275
Somogy,Hencse,240,0,0,240,187,0,187,0,187,0,3,184,1,67,7,2,100,77.9167
Somogy,Heresznye,183,0,0,183,137,0,137,0,137,0,0,137,1,41,8,0,69,74.8634
Somogy,Hetes,886,0,0,886,732,0,732,0,732,0,3,729,1,332,52,8,336,82.6185
Somogy,Hollád,173,0,0,173,130,0,130,0,130,0,5,125,2,46,4,0,70,75.1445
Somogy,Homokszentgyörgy,767,0,0,767,492,0,492,0,492,0,4,488,1,220,26,8,229,64.146
Somogy,Hosszúvíz,36,0,0,36,27,0,27,0,27,0,0,27,0,8,5,0,14,75.0
Somogy,Hács,261,0,0,261,208,0,208,0,208,0,0,208,2,109,13,1,83,79.6935
Somogy,Háromfa,489,0,0,489,356,0,356,0,356,0,4,352,4,173,16,1,158,72.8016
Somogy,Igal,1049,0,0,1049,825,0,825,0,825,0,3,822,2,384,39,18,370,78.6463
Somogy,Iharos,345,0,0,345,244,0,244,0,244,0,1,243,0,109,10,1,122,70.7246
Somogy,Iharosberény,971,0,0,971,634,0,634,0,634,0,10,624,3,246,31,1,332,65.2935
Somogy,Inke,869,0,0,869,565,0,565,0,562,0,10,552,0,240,31,2,278,65.0173
Somogy,Istvándi,365,0,0,365,200,0,200,0,200,0,3,197,1,60,4,1,129,54.7945
Somogy,Juta,927,0,0,927,763,0,763,0,763,0,4,759,9,431,50,9,256,82.3085
Somogy,Jákó,466,0,0,466,337,0,337,0,337,0,3,334,0,137,17,5,175,72.3176
Somogy,Kadarkút,1846,0,0,1846,1331,0,1331,0,1331,0,12,1319,7,557,60,11,673,72.1018
Somogy,Kapoly,484,0,0,484,347,0,347,0,347,0,8,339,5,147,22,0,165,71.6942
Somogy,Kaposfő,1194,0,0,1194,951,0,951,0,951,0,8,943,3,480,71,6,374,79.6482
Somogy,Kaposgyarmat,74,0,0,74,62,0,62,0,62,0,0,62,1,33,5,1,22,83.7838
Somogy,Kaposhomok,351,0,0,351,220,0,220,0,220,0,2,218,1,108,12,2,95,62.6781
Somogy,Kaposkeresztúr,226,0,0,226,152,0,152,1,151,0,2,149,0,44,7,2,88,67.2566
Somogy,Kaposmérő,1859,0,0,1859,1541,0,1541,0,1541,0,9,1532,9,773,104,20,625,82.894
Somogy,Kaposszerdahely,791,0,0,791,619,0,619,0,620,0,7,613,2,330,34,2,224,78.2554
Somogy,Kaposvár,45688,2138,619,48445,36268,2640,38908,7,38884,0,132,38752,248,22858,2203,573,12771,80.3138
Somogy,Kaposújlak,547,0,0,547,468,0,468,0,471,0,8,463,2,286,28,5,142,85.5576
Somogy,Karád,1063,0,0,1063,777,0,777,0,777,0,4,773,7,286,37,9,432,73.095
Somogy,Kastélyosdombó,134,0,0,134,87,0,87,0,87,0,1,86,0,30,2,0,51,64.9254
Somogy,Kaszó,75,0,0,75,59,0,59,0,59,0,0,59,0,27,6,2,24,78.6667
Somogy,Kazsok,213,0,0,213,165,0,165,0,165,0,2,163,0,32,4,0,127,77.4648
Somogy,Kelevíz,253,0,0,253,172,0,172,0,170,0,2,168,0,72,7,1,87,67.9842
Somogy,Kercseliget,257,0,0,257,174,0,174,0,174,0,7,167,1,79,5,0,69,67.7043
Somogy,Kereki,433,0,0,433,339,0,339,0,339,0,1,338,3,159,37,3,136,78.291
Somogy,Kisasszond,124,0,0,124,92,0,92,0,92,0,2,90,1,50,4,0,33,74.1935
Somogy,Kisbajom,260,0,0,260,175,0,175,0,175,0,3,172,0,72,9,0,91,67.3077
Somogy,Kisberény,109,0,0,109,80,0,80,0,79,0,1,78,1,26,15,0,35,73.3945
Somogy,Kisbárapáti,271,0,0,271,186,0,186,0,186,0,3,183,1,83,4,3,82,68.6347
Somogy,Kisgyalán,143,0,0,143,105,0,105,0,105,0,0,105,0,45,1,2,56,73.4266
Somogy,Kiskorpád,663,0,0,663,480,0,480,0,480,0,4,476,4,223,30,3,214,72.3982
Somogy,Komlósd,139,0,0,139,112,0,112,0,112,0,1,111,0,45,5,1,56,80.5755
Somogy,Kutas,984,0,0,984,664,0,664,0,664,0,7,657,0,260,40,5,352,67.4797
Somogy,Kálmáncsa,391,0,0,391,257,0,257,0,257,0,5,252,0,93,8,1,147,65.7289
Somogy,Kánya,343,0,0,343,219,0,219,0,218,0,2,216,3,77,15,2,119,63.8484
Somogy,Kára,42,0,0,42,32,0,32,0,32,0,0,32,0,12,0,0,20,76.1905
Somogy,Kéthely,1576,0,0,1576,1195,0,1195,0,1195,0,3,1192,3,554,69,9,557,75.8249
Somogy,Kötcse,387,0,0,387,299,0,299,0,299,0,1,298,0,129,23,8,138,77.261
Somogy,Kőkút,389,0,0,389,213,0,213,0,213,0,3,210,2,37,11,4,146,54.7558
Somogy,Kőröshegy,1134,0,0,1134,885,0,885,0,885,0,4,881,2,445,52,15,367,78.0423
Somogy,Lad,436,0,0,436,281,0,281,0,281,0,0,281,2,122,9,1,146,64.4495
Somogy,Lakócsa,394,0,0,394,231,0,231,0,230,0,3,227,0,73,4,3,129,58.6294
Somogy,Lengyeltóti,2228,0,0,2228,1640,0,1640,0,1640,0,12,1628,4,741,112,12,742,73.6086
Somogy,Libickozma,23,0,0,23,18,0,18,0,18,0,0,18,0,7,2,0,9,78.2609
Somogy,Lulla,150,0,0,150,126,0,126,0,126,0,2,124,0,59,4,2,59,84.0
Somogy,Lábod,1376,0,0,1376,1003,0,1003,0,1003,0,8,995,6,395,59,9,524,72.8924
Somogy,Látrány,1059,0,0,1059,820,0,820,0,820,0,6,814,4,356,46,12,394,77.4315
Somogy,Magyaratád,625,0,0,625,504,0,504,0,510,0,25,485,0,256,25,2,202,80.64
Somogy,Magyaregres,471,0,0,471,365,0,365,0,364,0,1,363,2,182,23,3,153,77.4947
Somogy,Marcali,8498,2598,553,11649,6561,3013,9574,3,9558,0,34,9524,67,5552,517,107,3271,82.1873
Somogy,Mernye,1034,0,0,1034,811,0,811,0,812,0,6,806,4,430,38,10,323,78.4333
Somogy,Mesztegnyő,931,0,0,931,700,0,700,0,700,0,3,697,7,300,36,5,349,75.188
Somogy,Mezőcsokonya,900,0,0,900,675,0,675,0,674,0,4,670,3,309,38,4,306,75.0
Somogy,Mike,439,0,0,439,289,0,289,0,289,0,8,281,2,117,8,1,126,65.8314
Somogy,Miklósi,138,0,0,138,108,0,108,0,108,0,0,108,0,47,7,0,48,78.2609
Somogy,Mosdós,658,0,0,658,469,0,469,0,468,0,7,461,2,187,39,7,213,71.2766
Somogy,Nagyatád,7657,0,0,7657,6013,0,6013,0,6014,0,32,5982,26,3551,308,101,1979,78.5295
Somogy,Nagybajom,2352,0,0,2352,1648,0,1648,0,1648,0,14,1634,4,689,93,19,826,70.068
Somogy,Nagyberki,1063,0,0,1063,803,0,803,0,803,0,3,800,3,397,67,6,327,75.5409
Somogy,Nagyberény,1068,0,0,1068,779,0,779,0,779,0,1,778,4,366,54,10,343,72.9401
Somogy,Nagycsepely,272,0,0,272,220,0,220,0,220,0,1,219,1,82,9,7,120,80.8824
Somogy,Nagykorpád,362,0,0,362,272,0,272,0,273,0,8,265,2,110,15,0,135,75.1381
Somogy,Nagyszakácsi,257,0,0,257,166,0,166,0,166,0,2,164,0,77,10,1,76,64.5914
Somogy,Nemesdéd,496,0,0,496,354,0,354,0,354,0,14,340,0,56,10,1,237,71.371
Somogy,Nemeskisfalud,76,0,0,76,43,0,43,0,43,0,1,42,0,13,2,0,27,56.5789
Somogy,Nemesvid,408,0,0,408,286,0,286,0,286,0,1,285,0,100,10,1,173,70.098
Somogy,Nikla,453,0,0,453,334,0,334,0,334,0,7,327,0,92,17,2,204,73.7307
Somogy,Nyim,244,0,0,244,184,0,184,0,184,0,0,184,6,81,11,2,84,75.4098
Somogy,Nágocs,440,0,0,440,324,0,324,0,324,0,3,321,1,144,23,3,150,73.6364
Somogy,Orci,435,0,0,435,347,0,347,0,347,0,1,346,2,199,20,2,122,79.7701
Somogy,Ordacsehi,594,0,0,594,484,0,484,0,484,0,2,482,0,184,23,7,268,81.4815
Somogy,Osztopán,534,0,0,534,375,0,375,0,376,0,8,368,1,149,16,1,201,70.2247
Somogy,Pamuk,201,0,0,201,144,0,144,0,144,0,2,142,0,63,2,0,76,71.6418
Somogy,Patalom,231,0,0,231,180,0,180,0,181,0,8,173,0,46,7,2,118,77.9221
Somogy,Patca,43,0,0,43,34,0,34,0,34,0,0,34,0,13,1,1,19,79.0698
Somogy,Patosfa,186,0,0,186,139,0,139,0,139,0,0,139,0,52,9,1,75,74.7312
Somogy,Pogányszentpéter,370,0,0,370,279,0,279,0,280,0,4,276,0,124,16,0,136,75.4054
Somogy,Polány,167,0,0,167,117,0,117,0,117,0,2,115,0,35,7,0,73,70.0599
Somogy,Porrog,148,0,0,148,122,0,122,0,122,0,0,122,0,35,1,1,85,82.4324
Somogy,Porrogszentkirály,206,0,0,206,152,0,152,0,152,0,2,150,2,51,7,0,90,73.7864
Somogy,Porrogszentpál,61,0,0,61,47,0,47,0,47,0,0,47,0,14,1,0,32,77.0492
Somogy,Potony,140,0,0,140,97,0,97,0,97,0,2,95,0,28,5,0,49,69.2857
Somogy,Pusztakovácsi,550,0,0,550,396,0,396,0,396,0,1,395,0,115,21,2,256,72.0
Somogy,Pusztaszemes,309,0,0,309,256,0,256,0,257,0,6,251,2,118,13,2,116,82.8479
Somogy,Pálmajor,215,0,0,215,135,0,135,0,135,0,0,135,0,15,2,0,117,62.7907
Somogy,Péterhida,112,0,0,112,94,0,94,0,94,0,1,93,0,43,13,1,36,83.9286
Somogy,Rinyabesenyő,139,0,0,139,98,0,98,0,98,0,4,94,0,31,0,0,58,70.5036
Somogy,Rinyakovácsi,120,0,0,120,94,0,94,0,94,0,1,93,0,17,0,0,76,78.3333
Somogy,Rinyaszentkirály,264,0,0,264,174,0,174,0,174,0,2,172,3,82,6,2,79,65.9091
Somogy,Rinyaújlak,212,0,0,212,137,0,137,0,137,0,1,136,0,45,9,1,81,64.6226
Somogy,Rinyaújnép,27,0,0,27,22,0,22,0,22,0,0,22,0,4,2,0,16,81.4815
Somogy,Ráksi,347,0,0,347,267,0,267,0,267,0,0,267,1,111,20,2,133,76.9452
Somogy,Segesd,1739,0,0,1739,1033,0,1033,0,1031,0,17,1014,6,450,67,5,455,59.402
Somogy,Simonfa,298,0,0,298,256,0,256,0,256,0,1,255,1,139,24,3,87,85.906
Somogy,Siófok,18880,2904,691,22475,15207,3427,18634,1,18633,0,66,18567,170,10423,1032,262,6659,82.9099
Somogy,Siójut,505,0,0,505,393,0,393,0,393,0,0,393,1,182,37,7,165,77.8218
Somogy,Som,541,0,0,541,418,0,418,0,418,0,1,417,3,194,36,7,177,77.2643
Somogy,Somodor,296,0,0,296,233,0,233,0,233,0,3,230,0,87,9,2,126,78.7162
Somogy,Somogyacsa,94,0,0,94,59,0,59,0,59,0,0,59,1,31,0,0,27,62.766
Somogy,Somogyaracs,119,0,0,119,85,0,85,0,85,0,1,84,0,19,1,0,63,71.4286
Somogy,Somogyaszaló,578,0,0,578,463,0,463,0,463,0,0,463,1,252,26,4,180,80.1038
Somogy,Somogybabod,380,0,0,380,321,0,321,0,321,0,0,321,1,175,28,1,115,84.4737
Somogy,Somogybükkösd,79,0,0,79,61,0,61,0,61,0,0,61,0,22,9,1,29,77.2152
Somogy,Somogycsicsó,108,0,0,108,87,0,87,0,87,0,2,85,0,39,9,0,36,80.5556
Somogy,Somogydöröcske,96,0,0,96,74,0,74,0,74,0,1,73,0,32,10,0,31,77.0833
Somogy,Somogyegres,122,0,0,122,82,0,82,0,82,0,1,81,1,39,4,0,36,67.2131
Somogy,Somogyfajsz,366,0,0,366,263,0,263,0,262,0,2,260,2,75,13,2,166,71.8579
Somogy,Somogygeszti,289,0,0,289,208,0,208,0,207,0,3,204,1,92,3,0,107,71.9723
