country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_start,mean_end,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,x_start,x_end,type_scale,sel_var
Colombia,Latin America,1990,2023,22.647947120688336,29.141312686170377,32440020,52321104,30.865293879718575,31.64075311895007,1,6.493365565482041,0.2520876343485211,0.7754592392314947,0.024813568108423747,black,+6%,0.25,+6%,25.894629903429355,31 → 32,3.43 → 3.45,1,+1% (31 → 32),"Latin America
+1% (31 → 32)",22.647947120688336,29.141312686170377,linear,% of DE
"North
Macedonia",ex-USSR/Balkans,1990,2023,28.106318987860874,34.54688767183503,2063645,1831749,60.26642484683023,50.78134783683855,1,6.440568683974156,0.2063230382269553,-9.485077009991684,-0.17124602818924672,black,+6%,0.21,+6%,31.326603329847952,60 → 51,4.1 → 3.93,-9,-9% (60 → 51),"ex-USSR/Balkans
-9% (60 → 51)",28.106318987860874,34.54688767183503,linear,% of DE
Georgia,ex-USSR/Balkans,1990,2023,27.27077193374216,32.39894735663809,5448811,3807436,60.26642484683023,50.78134783683855,1,5.128175422895929,0.1723104297530743,-9.485077009991684,-0.17124602818924672,black,+5%,0.17,+5%,29.834859645190125,60 → 51,4.1 → 3.93,-9,-9% (60 → 51),"ex-USSR/Balkans
-9% (60 → 51)",27.27077193374216,32.39894735663809,linear,% of DE
Kazakhstan,ex-USSR/Balkans,1990,2023,43.39487746297649,48.37934540780251,17154015,20330063,60.26642484683023,50.78134783683855,1,4.984467944826022,0.10873157153398418,-9.485077009991684,-0.17124602818924672,black,+5%,0.11,+5%,45.8871114353895,60 → 51,4.1 → 3.93,-9,-9% (60 → 51),"ex-USSR/Balkans
-9% (60 → 51)",43.39487746297649,48.37934540780251,linear,% of DE
Tunisia,Africa,1990,2023,15.040776233615365,18.752199245305736,8324459,12200387,19.37379492335835,22.200233337699036,1,3.7114230116903713,0.22054611015360173,2.8264384143406858,0.13618142372917982,black,+4%,0.22,+4%,16.89648773946055,19 → 22,2.96 → 3.1,3,+3% (19 → 22),"Africa
+3% (19 → 22)",15.040776233615365,18.752199245305736,linear,% of DE
Morocco,Africa,1990,2023,9.960663533400323,13.508892440900281,24375508,37712463,19.37379492335835,22.200233337699036,1,3.548228907499958,0.30470447872633416,2.8264384143406858,0.13618142372917982,black,+4%,0.3,+4%,11.734777987150302,19 → 22,2.96 → 3.1,3,+3% (19 → 22),"Africa
+3% (19 → 22)",9.960663533400323,13.508892440900281,linear,% of DE
Portugal,Southern Europe,1990,2023,60.574661551760336,64.10907067080763,9989475,10430680,83.65854831495781,74.54769263225488,1,3.5344091190472895,0.0567091826126623,-9.110855682702933,-0.11530452353876068,black,+4%,0.06,+4%,62.34186611128398,84 → 75,4.43 → 4.31,-9,-9% (84 → 75),"Southern Europe
-9% (84 → 75)",60.574661551760336,64.10907067080763,linear,% of DE
Ecuador,Latin America,1990,2023,19.27879633511297,21.83558663394659,10473624,17980034,30.865293879718575,31.64075311895007,1,2.556790298833622,0.12453519677399104,0.7754592392314947,0.024813568108423747,black,+3%,0.12,+3%,20.55719148452978,31 → 32,3.43 → 3.45,1,+1% (31 → 32),"Latin America
+1% (31 → 32)",19.27879633511297,21.83558663394659,linear,% of DE
Argentina,Latin America,1990,2023,38.40050568568699,40.397737675120574,32755859,45538356,30.865293879718575,31.64075311895007,1,1.9972319894335868,0.0507031568534996,0.7754592392314947,0.024813568108423747,black,+2%,0.05,+2%,39.39912168040378,31 → 32,3.43 → 3.45,1,+1% (31 → 32),"Latin America
+1% (31 → 32)",38.40050568568699,40.397737675120574,linear,% of DE
Paraguay,Latin America,1990,2023,22.50054128779447,23.811791640835935,4035697,6844101,30.865293879718575,31.64075311895007,1,1.3112503530414656,0.056641538921674554,0.7754592392314947,0.024813568108423747,black,+1%,0.06,+1%,23.156166464315202,31 → 32,3.43 → 3.45,1,+1% (31 → 32),"Latin America
+1% (31 → 32)",22.50054128779447,23.811791640835935,linear,% of DE
Spain,Southern Europe,1990,2023,70.73012642844385,71.82845428402565,39084924,47911535,83.65854831495781,74.54769263225488,1,1.0983278555818003,0.01540909824272892,-9.110855682702933,-0.11530452353876068,black,+1%,0.02,+1%,71.27929035623475,84 → 75,4.43 → 4.31,-9,-9% (84 → 75),"Southern Europe
-9% (84 → 75)",70.73012642844385,71.82845428402565,linear,% of DE
Brazil,Latin America,1990,2023,28.50415439845195,28.119248581761454,149143183,211140678,30.865293879718575,31.64075311895007,1,-0.3849058166904946,-0.013595500276210547,0.7754592392314947,0.024813568108423747,red,0%,-0.01,0%,28.3117014901067,31 → 32,3.43 → 3.45,1,+1% (31 → 32),"Latin America
+1% (31 → 32)",28.50415439845195,28.119248581761454,linear,% of DE
"South
Africa",Africa,1990,2023,22.536705164224962,21.379077208964176,40746216,63212339,19.37379492335835,22.200233337699036,1,-1.1576279552607858,-0.052732577400636874,2.8264384143406858,0.13618142372917982,red,-1%,-0.05,-1%,21.95789118659457,19 → 22,2.96 → 3.1,3,+3% (19 → 22),"Africa
+3% (19 → 22)",22.536705164224962,21.379077208964176,linear,% of DE
Algeria,Africa,1990,2023,26.443691205904944,23.596270869929526,25375759,46164169,19.37379492335835,22.200233337699036,1,-2.8474203359754178,-0.11392892655926445,2.8264384143406858,0.13618142372917982,red,-3%,-0.11,-3%,25.019981037917233,19 → 22,2.96 → 3.1,3,+3% (19 → 22),"Africa
+3% (19 → 22)",26.443691205904944,23.596270869929526,linear,% of DE
Iran,Asia,1990,2023,30.69850819913492,25.128744887669434,58380046,90608663,7.277921479684563,35.69371241472026,1,-5.569763311465486,-0.2002016550225714,28.415790935035695,1.5901292400269578,red,-6%,-0.2,-6%,27.913626543402177,7 → 36,1.98 → 3.57,28,+28% (7 → 36),"Asia
+28% (7 → 36)",30.69850819913492,25.128744887669434,linear,% of DE
Jamaica,Latin America,1990,2023,21.342272013677203,15.700981978689816,2379829,2839729,30.865293879718575,31.64075311895007,1,-5.641290034987387,-0.3069664507647438,0.7754592392314947,0.024813568108423747,red,-6%,-0.31,-6%,18.52162699618351,31 → 32,3.43 → 3.45,1,+1% (31 → 32),"Latin America
+1% (31 → 32)",21.342272013677203,15.700981978689816,linear,% of DE
Mexico,Latin America,1990,2023,39.963864212017214,34.05395541142403,82820134,129739713,30.865293879718575,31.64075311895007,1,-5.909908800593186,-0.16002946045900385,0.7754592392314947,0.024813568108423747,red,-6%,-0.16,-6%,37.00890981172062,31 → 32,3.43 → 3.45,1,+1% (31 → 32),"Latin America
+1% (31 → 32)",39.963864212017214,34.05395541142403,linear,% of DE
Greece,Southern Europe,1990,2023,63.95379075838574,55.82974333703708,10258439,10242850,83.65854831495781,74.54769263225488,1,-8.124047421348664,-0.13585404108925708,-9.110855682702933,-0.11530452353876068,red,-8%,-0.14,-8%,59.89176704771141,84 → 75,4.43 → 4.31,-9,-9% (84 → 75),"Southern Europe
-9% (84 → 75)",63.95379075838574,55.82974333703708,linear,% of DE
Russia,ex-USSR/Balkans,1990,2023,72.34393180686665,61.232959346948086,148979487,145440454,60.26642484683023,50.78134783683855,1,-11.110972459918564,-0.16674598084229686,-9.485077009991684,-0.17124602818924672,red,-11%,-0.17,-11%,66.78844557690736,60 → 51,4.1 → 3.93,-9,-9% (60 → 51),"ex-USSR/Balkans
-9% (60 → 51)",72.34393180686665,61.232959346948086,linear,% of DE
Moldova,ex-USSR/Balkans,1990,2023,37.54954743658974,24.77087218546364,4451100,3067017,60.26642484683023,50.78134783683855,1,-12.7786752511261,-0.4159928716051758,-9.485077009991684,-0.17124602818924672,red,-13%,-0.42,-13%,31.16020981102669,60 → 51,4.1 → 3.93,-9,-9% (60 → 51),"ex-USSR/Balkans
-9% (60 → 51)",37.54954743658974,24.77087218546364,linear,% of DE
Italy,Southern Europe,1990,2023,100.10636861078515,81.78961267881867,57031408,59499408,83.65854831495781,74.54769263225488,1,-18.316755931966483,-0.20208305560373246,-9.110855682702933,-0.11530452353876068,red,-18%,-0.2,-18%,90.9479906448019,84 → 75,4.43 → 4.31,-9,-9% (84 → 75),"Southern Europe
-9% (84 → 75)",100.10636861078515,81.78961267881867,linear,% of DE
Ukraine,ex-USSR/Balkans,1990,2023,55.24218678864542,26.436054591663563,52054034,37732781,60.26642484683023,50.78134783683855,1,-28.806132196981856,-0.7369981321514658,-9.485077009991684,-0.17124602818924672,red,-29%,-0.74,-29%,40.83912069015449,60 → 51,4.1 → 3.93,-9,-9% (60 → 51),"ex-USSR/Balkans
-9% (60 → 51)",55.24218678864542,26.436054591663563,linear,% of DE
"South
Korea",Asia,1990,2023,39.036272799705834,79.29042717150138,44081380,51748695,7.5798220299584385,36.45574544055783,1,40.25415437179554,0.7086261190590425,28.875923410599388,1.5706093508071277,black,+40%,0.71,+40%,59.1633499856036,8 → 36,2.03 → 3.6,29,+29% (8 → 36),"Asia
+29% (8 → 36)",39.036272799705834,79.29042717150138,linear,% of G7
Poland,CEE,1990,2023,31.099470116003616,67.3173787782809,38055404,38762796,41.84230966008495,64.73926287686629,1,36.21790866227728,0.772227650849456,22.89695321678134,0.4364598420998121,black,+36%,0.77,+36%,49.20842444714226,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",31.099470116003616,67.3173787782809,linear,% of G7
China,Asia,1990,2023,4.015611295957166,35.12630393980169,1153582668,1422584878,7.5798220299584385,36.45574544055783,1,31.110692643844523,2.168760660956406,28.875923410599388,1.5706093508071277,black,+31%,2.17,+31%,19.570957617879426,8 → 36,2.03 → 3.6,29,+29% (8 → 36),"Asia
+29% (8 → 36)",4.015611295957166,35.12630393980169,linear,% of G7
Panama,Latin America,1990,2023,25.24723051547333,54.827295368255655,2455535,4458719,32.14563871892338,32.31625861299527,1,29.580064852782325,0.7754716934593058,0.1706198940718906,0.005293678888593357,black,+30%,0.78,+30%,40.03726294186449,32 → 32,3.47 → 3.48,0,0% (32 → 32),"Latin America
0% (32 → 32)",25.24723051547333,54.827295368255655,linear,% of G7
Estonia,CEE,1990,2023,38.47538613193233,65.18595651429725,1570254,1367143,41.84230966008495,64.73926287686629,1,26.710570382364914,0.5272253392553947,22.89695321678134,0.4364598420998121,black,+27%,0.53,+27%,51.830671323114785,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",38.47538613193233,65.18595651429725,linear,% of G7
Croatia,CEE,1995,2023,40.335734071251736,65.9815642674079,4619314,3895973,41.84230966008495,64.73926287686629,1,25.64583019615617,0.49213759614006597,22.89695321678134,0.4364598420998121,black,+26%,0.49,+26%,53.15864916932982,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",40.335734071251736,65.9815642674079,linear,% of G7
Malaysia,Asia,1990,2023,28.09023960715113,51.90695122439528,17833124,35126249,7.5798220299584385,36.45574544055783,1,23.81671161724415,0.6140305451025712,28.875923410599388,1.5706093508071277,black,+24%,0.61,+24%,39.9985954157732,8 → 36,2.03 → 3.6,29,+29% (8 → 36),"Asia
+29% (8 → 36)",28.09023960715113,51.90695122439528,linear,% of G7
Romania,CEE,1990,2023,40.024286467599254,62.78351321818986,22939481,19118433,41.84230966008495,64.73926287686629,1,22.759226750590607,0.45020607907894045,22.89695321678134,0.4364598420998121,black,+23%,0.45,+23%,51.40389984289456,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",40.024286467599254,62.78351321818986,linear,% of G7
Israel,Asia,1990,2023,55.698097031346194,76.61744917557083,4544949,9256261,7.5798220299584385,36.45574544055783,1,20.919352144224632,0.3188788650888727,28.875923410599388,1.5706093508071277,black,+21%,0.32,+21%,66.15777310345851,8 → 36,2.03 → 3.6,29,+29% (8 → 36),"Asia
+29% (8 → 36)",55.698097031346194,76.61744917557083,linear,% of G7
Lithuania,CEE,1990,2023,46.27332195623822,66.83715034670352,3694967,2854061,41.84230966008495,64.73926287686629,1,20.563828390465304,0.36769347349107295,22.89695321678134,0.4364598420998121,black,+21%,0.37,+21%,56.55523615147087,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",46.27332195623822,66.83715034670352,linear,% of G7
Chile,Latin America,1990,2023,26.12734713967457,44.72211380634204,13437138,19658791,32.14563871892338,32.31625861299527,1,18.594766666667468,0.5374855463971102,0.1706198940718906,0.005293678888593357,black,+19%,0.54,+19%,35.4247304730083,32 → 32,3.47 → 3.48,0,0% (32 → 32),"Latin America
0% (32 → 32)",26.12734713967457,44.72211380634204,linear,% of G7
"Dominican
Republic",Latin America,1990,2023,16.97330758988147,35.117194377725525,7151120,11331213,32.14563871892338,32.31625861299527,1,18.143886787844057,0.7270489105166668,0.1706198940718906,0.005293678888593357,black,+18%,0.73,+18%,26.0452509838035,32 → 32,3.47 → 3.48,0,0% (32 → 32),"Latin America
0% (32 → 32)",16.97330758988147,35.117194377725525,linear,% of G7
Serbia,ex-USSR/Balkans,1995,2023,20.310432420291367,36.85730569999965,7823230,6773156,62.77717125062333,51.865490155760156,1,16.546873279708283,0.5959191877039393,-10.911681094863177,-0.19093785282237702,black,+17%,0.6,+17%,28.58386906014551,63 → 52,4.14 → 3.95,-11,-11% (63 → 52),"ex-USSR/Balkans
-11% (63 → 52)",20.310432420291367,36.85730569999965,linear,% of G7
Uruguay,Latin America,1990,2023,33.244636915989545,45.68306178539375,3104365,3388029,32.14563871892338,32.31625861299527,1,12.438424869404201,0.31783413159457474,0.1706198940718906,0.005293678888593357,black,+12%,0.32,+12%,39.463849350691646,32 → 32,3.47 → 3.48,0,0% (32 → 32),"Latin America
0% (32 → 32)",33.244636915989545,45.68306178539375,linear,% of G7
Belarus,ex-USSR/Balkans,1990,2023,30.18953431786558,42.6136655613315,10186209,9115626,62.77717125062333,51.865490155760156,1,12.424131243465922,0.34467967110467124,-10.911681094863177,-0.19093785282237702,black,+12%,0.34,+12%,36.40159993959854,63 → 52,4.14 → 3.95,-11,-11% (63 → 52),"ex-USSR/Balkans
-11% (63 → 52)",30.18953431786558,42.6136655613315,linear,% of G7
Latvia,CEE,1990,2023,48.23206041191064,60.58875135428475,2660082,1882336,41.84230966008495,64.73926287686629,1,12.356690942374115,0.22808530091518706,22.89695321678134,0.4364598420998121,black,+12%,0.23,+12%,54.410405883097695,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",48.23206041191064,60.58875135428475,linear,% of G7
Thailand,Asia,1990,2023,20.66929741867395,32.79936971285526,54738282,71702397,7.5798220299584385,36.45574544055783,1,12.13007229418131,0.46175991640628516,28.875923410599388,1.5706093508071277,black,+12%,0.46,+12%,26.734333565764604,8 → 36,2.03 → 3.6,29,+29% (8 → 36),"Asia
+29% (8 → 36)",20.66929741867395,32.79936971285526,linear,% of G7
Slovakia,CEE,1990,2023,47.58278154108167,58.667604826283885,5266022,5518008,41.84230966008495,64.73926287686629,1,11.084823285202212,0.2094167341330573,22.89695321678134,0.4364598420998121,black,+11%,0.21,+11%,53.12519318368278,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",47.58278154108167,58.667604826283885,linear,% of G7
Slovenia,CEE,1990,2023,63.28243522638714,73.92380125959946,1997968,2118353,41.84230966008495,64.73926287686629,1,10.641366033212314,0.15542704390878492,22.89695321678134,0.4364598420998121,black,+11%,0.16,+11%,68.6031182429933,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",63.28243522638714,73.92380125959946,linear,% of G7
Czechia,CEE,1990,2023,64.76349889158811,73.17151056641546,10301937,10809674,41.84230966008495,64.73926287686629,1,8.40801167482735,0.12206398935548338,22.89695321678134,0.4364598420998121,black,+8%,0.12,+8%,68.96750472900179,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",64.76349889158811,73.17151056641546,linear,% of G7
Costa Rica,Latin America,1990,2023,29.122648057301184,37.33949859516494,3121652,5105469,32.14563871892338,32.31625861299527,1,8.216850537863756,0.24853555470688934,0.1706198940718906,0.005293678888593357,black,+8%,0.25,+8%,33.23107332623306,32 → 32,3.47 → 3.48,0,0% (32 → 32),"Latin America
0% (32 → 32)",29.122648057301184,37.33949859516494,linear,% of G7
Bulgaria,CEE,1990,2023,43.22070103887517,51.30395976389378,8822320,6795757,41.84230966008495,64.73926287686629,1,8.08325872501861,0.1714483663882881,22.89695321678134,0.4364598420998121,black,+8%,0.17,+8%,47.262330401384474,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",43.22070103887517,51.30395976389378,linear,% of G7
Azerbaijan,ex-USSR/Balkans,1990,2023,25.1880870410717,32.95572156116227,7231035,10318161,62.77717125062333,51.865490155760156,1,7.767634520090571,0.2687937433351829,-10.911681094863177,-0.19093785282237702,black,+8%,0.27,+8%,29.071904301116987,63 → 52,4.14 → 3.95,-11,-11% (63 → 52),"ex-USSR/Balkans
-11% (63 → 52)",25.1880870410717,32.95572156116227,linear,% of G7
Hungary,CEE,1990,2023,52.250013702668404,59.37411650192778,10381231,9686418,41.84230966008495,64.73926287686629,1,7.124102799259376,0.12781822917965255,22.89695321678134,0.4364598420998121,black,+7%,0.13,+7%,55.81206510229809,42 → 65,3.73 → 4.17,23,+23% (42 → 65),"CEE
+23% (42 → 65)",52.250013702668404,59.37411650192778,linear,% of G7
Egypt,Africa,1990,2023,19.41483119690855,25.860337395773584,58396583,114535724,20.177452858468225,22.674191069751863,1,6.445506198865033,0.2866731515941936,2.4967382112836383,0.11666153450934941,black,+6%,0.29,+6%,22.637584296341068,20 → 23,3 → 3.12,2,+2% (20 → 23),"Africa
+2% (20 → 23)",19.41483119690855,25.860337395773584,linear,% of G7
Colombia,Latin America,1990,2023,23.58742245267636,29.7634570690551,32440020,52321104,32.14563871892338,32.31625861299527,1,6.17603461637874,0.23256774512869074,0.1706198940718906,0.005293678888593357,black,+6%,0.23,+6%,26.67543976086573,32 → 32,3.47 → 3.48,0,0% (32 → 32),"Latin America
0% (32 → 32)",23.58742245267636,29.7634570690551,linear,% of G7
"North
Macedonia",ex-USSR/Balkans,1990,2023,29.272216860253973,35.28443688050132,2063645,1831749,62.77717125062333,51.865490155760156,1,6.012220020247344,0.18680314900712505,-10.911681094863177,-0.19093785282237702,black,+6%,0.19,+6%,32.27832687037765,63 → 52,4.14 → 3.95,-11,-11% (63 → 52),"ex-USSR/Balkans
-11% (63 → 52)",29.272216860253973,35.28443688050132,linear,% of G7
Georgia,ex-USSR/Balkans,1990,2023,28.402009894493965,33.09063970853671,5448811,3807436,62.77717125062333,51.865490155760156,1,4.6886298140427485,0.15279054053324412,-10.911681094863177,-0.19093785282237702,black,+5%,0.15,+5%,30.74632480151534,63 → 52,4.14 → 3.95,-11,-11% (63 → 52),"ex-USSR/Balkans
-11% (63 → 52)",28.402009894493965,33.09063970853671,linear,% of G7
Kazakhstan,ex-USSR/Balkans,1990,2023,45.19497072060639,49.4122068412337,17154015,20330063,62.77717125062333,51.865490155760156,1,4.217236120627305,0.0892116823141538,-10.911681094863177,-0.19093785282237702,black,+4%,0.09,+4%,47.303588780920045,63 → 52,4.14 → 3.95,-11,-11% (63 → 52),"ex-USSR/Balkans
-11% (63 → 52)",45.19497072060639,49.4122068412337,linear,% of G7
Tunisia,Africa,1990,2023,15.664693190420937,19.15254412862799,8324459,12200387,20.177452858468225,22.674191069751863,1,3.4878509382070533,0.20102622093377162,2.4967382112836383,0.11666153450934941,black,+3%,0.2,+3%,17.408618659524464,20 → 23,3 → 3.12,2,+2% (20 → 23),"Africa
+2% (20 → 23)",15.664693190420937,19.15254412862799,linear,% of G7
Morocco,Africa,1990,2023,10.373848782818103,13.797296798027562,24375508,37712463,20.177452858468225,22.674191069751863,1,3.423448015209459,0.2851845895065039,2.4967382112836383,0.11666153450934941,black,+3%,0.29,+3%,12.085572790422832,20 → 23,3 → 3.12,2,+2% (20 → 23),"Africa
+2% (20 → 23)",10.373848782818103,13.797296798027562,linear,% of G7
Portugal,Southern Europe,1990,2023,63.087401446822085,65.47774951651834,9989475,10430680,70.66319374445847,69.72253764611048,1,2.390348069696259,0.03718929339283189,-0.9406560983479864,-0.013401222003208457,black,+2%,0.04,+2%,64.28257548167022,71 → 70,4.26 → 4.24,-1,-1% (71 → 70),"Southern Europe
-1% (71 → 70)",63.087401446822085,65.47774951651834,linear,% of G7
Ecuador,Latin America,1990,2023,20.07851356735231,22.30175944220686,10473624,17980034,32.14563871892338,32.31625861299527,1,2.2232458748545483,0.10501530755416066,0.1706198940718906,0.005293678888593357,black,+2%,0.11,+2%,21.190136504779584,32 → 32,3.47 → 3.48,0,0% (32 → 32),"Latin America
0% (32 → 32)",20.07851356735231,22.30175944220686,linear,% of G7
Argentina,Latin America,1990,2023,39.99342391511071,41.260197985213416,32755859,45538356,32.14563871892338,32.31625861299527,1,1.2667740701027057,0.0311832676336692,0.1706198940718906,0.005293678888593357,black,+1%,0.03,+1%,40.62681095016207,32 → 32,3.47 → 3.48,0,0% (32 → 32),"Latin America
0% (32 → 32)",39.99342391511071,41.260197985213416,linear,% of G7
Paraguay,Latin America,1990,2023,23.433901975348853,24.32015489047081,4035697,6844101,32.14563871892338,32.31625861299527,1,0.8862529151219576,0.037121649701844346,0.1706198940718906,0.005293678888593357,black,+1%,0.04,+1%,23.87702843290983,32 → 32,3.47 → 3.48,0,0% (32 → 32),"Latin America
0% (32 → 32)",23.433901975348853,24.32015489047081,linear,% of G7
