megye,telepules,nevjegyzeken,szavazo,ervenyes,MKKP,TISZA,Mi_Hazank,DK,FIDESZ_KDNP,reszvetel_pct,TISZA_pct,FIDESZ_KDNP_pct,Mi_Hazank_pct,DK_pct,MKKP_pct,gyoztes
Pest,Kóspallag,576,483,482,6,216,65,9,185,83.8542,44.8133,38.3817,13.4855,1.8672,1.2448,TISZA
Pest,Kőröstetétlen,640,529,512,3,231,24,2,252,82.6562,45.1172,49.2188,4.6875,0.3906,0.5859,FIDESZ_KDNP
Pest,Letkés,846,703,678,5,276,71,8,316,83.0969,40.708,46.6077,10.472,1.1799,0.7375,FIDESZ_KDNP
Pest,Leányfalu,3092,2661,2649,26,1509,171,27,915,86.0608,56.9649,34.5413,6.4553,1.0193,0.9815,TISZA
Pest,Lórév,239,188,185,3,97,5,2,78,78.6611,52.4324,42.1622,2.7027,1.0811,1.6216,TISZA
Pest,Maglód,9619,8043,7999,66,4680,522,118,2606,83.6158,58.5073,32.5791,6.5258,1.4752,0.8251,TISZA
Pest,Majosháza,1372,1142,1134,10,599,69,13,443,83.2362,52.8219,39.0653,6.0847,1.1464,0.8818,TISZA
Pest,Makád,989,746,743,6,316,72,3,345,75.4297,42.5303,46.4334,9.6904,0.4038,0.8075,FIDESZ_KDNP
Pest,Mende,3448,2789,2776,35,1570,203,33,935,80.8875,56.5562,33.6816,7.3127,1.1888,1.2608,TISZA
Pest,Mikebuda,542,377,375,7,151,36,2,179,69.5572,40.2667,47.7333,9.6,0.5333,1.8667,FIDESZ_KDNP
Pest,Mogyoród,6315,5356,5340,40,3006,327,48,1917,84.8139,56.2921,35.8989,6.1236,0.8989,0.7491,TISZA
Pest,Monor,14689,13911,13815,116,7642,956,120,4969,94.7035,55.3167,35.9682,6.92,0.8686,0.8397,TISZA
Pest,Monorierdő,4142,3258,3227,16,1692,260,40,1215,78.6577,52.4326,37.6511,8.057,1.2395,0.4958,TISZA
Pest,Márianosztra,602,511,488,2,224,49,3,209,84.8837,45.9016,42.8279,10.041,0.6148,0.4098,TISZA
Pest,Nagybörzsöny,481,368,345,2,114,22,4,162,76.5073,33.0435,46.9565,6.3768,1.1594,0.5797,FIDESZ_KDNP
Pest,Nagykovácsi,6098,5385,5368,72,3369,326,38,1533,88.3076,62.7608,28.5581,6.073,0.7079,1.3413,TISZA
Pest,Nagykáta,9569,7381,7337,30,3548,500,52,3205,77.1345,48.3576,43.6827,6.8148,0.7087,0.4089,TISZA
Pest,Nagykőrös,17909,13693,13603,80,7062,821,149,5426,76.4588,51.915,39.8883,6.0354,1.0953,0.5881,TISZA
Pest,Nagymaros,3851,3261,3243,38,1551,215,35,1380,84.6793,47.8261,42.5532,6.6297,1.0792,1.1718,TISZA
Pest,Nagytarcsa,4724,4172,4164,44,2496,276,31,1306,88.315,59.9424,31.3641,6.6282,0.7445,1.0567,TISZA
Pest,Nyáregyháza,3084,2396,2382,11,1113,262,12,980,77.6913,46.7254,41.1419,10.9992,0.5038,0.4618,TISZA
Pest,Nyársapát,1549,1084,1071,4,512,79,10,466,69.9806,47.8058,43.5107,7.3763,0.9337,0.3735,TISZA
Pest,Penc,1184,1007,1005,10,470,93,9,423,85.0507,46.7662,42.0896,9.2537,0.8955,0.995,TISZA
Pest,Perbál,1672,1394,1378,5,680,86,5,568,83.3732,49.3469,41.2192,6.2409,0.3628,0.3628,TISZA
Pest,Perőcsény,301,247,243,7,103,28,9,96,82.0598,42.3868,39.5062,11.5226,3.7037,2.8807,TISZA
Pest,Pilis,9339,6747,6702,50,3159,804,52,2628,72.2454,47.1352,39.2122,11.9964,0.7759,0.746,TISZA
Pest,Pilisborosjenő,3268,2837,2820,45,1764,153,22,784,86.8115,62.5532,27.8014,5.4255,0.7801,1.5957,TISZA
Pest,Piliscsaba,6269,5309,5271,90,2908,342,44,1771,84.6866,55.1698,33.5989,6.4883,0.8348,1.7075,TISZA
Pest,Pilisjászfalu,1610,1386,1381,22,867,91,20,378,86.087,62.7806,27.3715,6.5894,1.4482,1.593,TISZA
Pest,Pilisszentiván,3373,2909,2892,33,1468,185,27,1068,86.2437,50.7607,36.9295,6.397,0.9336,1.1411,TISZA
Pest,Pilisszentkereszt,1723,1505,1485,8,756,118,9,571,87.3476,50.9091,38.4512,7.9461,0.6061,0.5387,TISZA
Pest,Pilisszentlászló,959,820,816,16,472,65,5,251,85.5057,57.8431,30.7598,7.9657,0.6127,1.9608,TISZA
Pest,Pilisszántó,2177,1826,1819,17,954,131,13,680,83.8769,52.4464,37.3832,7.2018,0.7147,0.9346,TISZA
Pest,Pilisvörösvár,11357,12730,12641,125,7182,624,100,4082,112.0895,56.8151,32.2917,4.9363,0.7911,0.9888,TISZA
Pest,Pomáz,14017,11864,11806,153,6841,659,153,3921,84.6401,57.9451,33.2119,5.5819,1.296,1.296,TISZA
Pest,Pusztavacs,1008,761,759,3,343,68,5,340,75.496,45.191,44.7958,8.9592,0.6588,0.3953,TISZA
Pest,Pusztazámor,947,803,800,11,462,51,10,265,84.7941,57.75,33.125,6.375,1.25,1.375,TISZA
Pest,Pánd,1433,956,947,3,425,103,10,398,66.7132,44.8786,42.0275,10.8765,1.056,0.3168,TISZA
Pest,Páty,6337,5303,5248,54,2988,298,46,1829,83.6831,56.936,34.8514,5.6784,0.8765,1.029,TISZA
Pest,Pécel,12920,13206,13115,143,8024,721,123,4081,102.2136,61.1819,31.117,5.4975,0.9379,1.0904,TISZA
Pest,Péteri,2108,1704,1696,5,927,146,29,578,80.8349,54.658,34.0802,8.6085,1.7099,0.2948,TISZA
Pest,Pócsmegyer,2319,1938,1930,26,1015,139,24,726,83.5705,52.5907,37.6166,7.2021,1.2435,1.3472,TISZA
Pest,Püspökhatvan,1066,896,892,8,353,58,2,459,84.0525,39.574,51.4574,6.5022,0.2242,0.8969,FIDESZ_KDNP
Pest,Püspökszilágy,580,482,481,6,223,36,4,212,83.1034,46.3617,44.0748,7.4844,0.8316,1.2474,TISZA
Pest,Remeteszőlős,789,692,690,11,411,50,4,214,87.706,59.5652,31.0145,7.2464,0.5797,1.5942,TISZA
Pest,Ráckeve,8482,9105,9059,70,5287,543,76,3035,107.345,58.3619,33.5026,5.994,0.8389,0.7727,TISZA
Pest,Rád,1566,1331,1326,10,624,103,9,580,84.9936,47.0588,43.7406,7.7677,0.6787,0.7541,TISZA
Pest,Solymár,8656,7469,7413,80,4040,404,88,2570,86.287,54.4989,34.6688,5.4499,1.1871,1.0792,TISZA
Pest,Szada,4862,4220,4193,37,2455,302,36,1360,86.7956,58.55,32.435,7.2025,0.8586,0.8824,TISZA
Pest,Szentendre,21308,21715,21614,249,13215,1133,219,6741,101.9101,61.1409,31.1881,5.242,1.0132,1.152,TISZA
Pest,Szentlőrinckáta,1492,1044,1040,6,438,78,8,509,69.9732,42.1154,48.9423,7.5,0.7692,0.5769,FIDESZ_KDNP
Pest,Szentmártonkáta,3955,2879,2859,18,1435,247,33,1122,72.7939,50.1924,39.2445,8.6394,1.1542,0.6296,TISZA
Pest,Szigetbecse,1122,905,898,4,409,54,10,384,80.6595,45.5457,42.7617,6.0134,1.1136,0.4454,TISZA
Pest,Szigetcsép,2259,1813,1792,10,961,100,29,624,80.2568,53.6272,34.8214,5.5804,1.6183,0.558,TISZA
Pest,Szigethalom,14439,11377,11318,90,7039,632,186,3357,78.7935,62.193,29.6607,5.584,1.6434,0.7952,TISZA
Pest,Szigetmonostor,2367,1982,1971,26,1077,132,21,715,83.7347,54.6423,36.276,6.6971,1.0654,1.3191,TISZA
Pest,Szigetszentmiklós,30206,27209,27120,296,16995,1505,330,7916,90.0781,62.6659,29.1888,5.5494,1.2168,1.0914,TISZA
Pest,Szigetszentmárton,2113,1720,1716,4,1021,113,21,491,81.4009,59.4988,28.6131,6.5851,1.2238,0.2331,TISZA
Pest,Szigetújfalu,1848,1477,1471,16,845,96,36,449,79.9242,57.4439,30.5235,6.5262,2.4473,1.0877,TISZA
Pest,Szob,1998,1624,1620,22,790,94,17,696,81.2813,48.7654,42.963,5.8025,1.0494,1.358,TISZA
Pest,Szokolya,1480,1231,1222,19,598,124,14,466,83.1757,48.9362,38.1342,10.1473,1.1457,1.5548,TISZA
Pest,Százhalombatta,13926,11587,11544,91,7052,673,190,3530,83.2041,61.088,30.5787,5.8299,1.6459,0.7883,TISZA
Pest,Sződ,2484,2091,2085,19,1013,144,14,893,84.1787,48.5851,42.8297,6.9065,0.6715,0.9113,TISZA
Pest,Sződliget,3740,3250,3238,36,1897,199,58,1046,86.8984,58.5855,32.3039,6.1458,1.7912,1.1118,TISZA
Pest,Sóskút,2870,2339,2323,19,1353,196,15,722,81.4983,58.2437,31.0805,8.4374,0.6457,0.8179,TISZA
Pest,Sülysáp,6736,5376,5338,42,2894,376,28,1974,79.81,54.2151,36.9801,7.0438,0.5245,0.7868,TISZA
Pest,Tahitótfalu,4975,4160,4140,39,2076,300,27,1697,83.6181,50.1449,40.9903,7.2464,0.6522,0.942,TISZA
Pest,Taksony,5323,4473,4435,39,2510,255,48,1307,84.0316,56.5953,29.4701,5.7497,1.0823,0.8794,TISZA
Pest,Tatárszentgyörgy,1426,995,988,7,339,49,8,585,69.7756,34.3117,59.2105,4.9595,0.8097,0.7085,FIDESZ_KDNP
Pest,Telki,3178,2875,2865,34,1841,129,17,839,90.4657,64.2583,29.2845,4.5026,0.5934,1.1867,TISZA
Pest,Tinnye,1499,1266,1263,9,764,90,8,389,84.4563,60.4909,30.7997,7.1259,0.6334,0.7126,TISZA
Pest,Tura,6101,4678,4645,35,2087,265,55,2171,76.676,44.93,46.7384,5.7051,1.1841,0.7535,FIDESZ_KDNP
Pest,Táborfalva,2625,1944,1936,12,1021,144,7,751,74.0571,52.7376,38.7913,7.438,0.3616,0.6198,TISZA
Pest,Tápióbicske,2818,2020,1982,18,887,161,17,870,71.682,44.7528,43.8951,8.1231,0.8577,0.9082,TISZA
Pest,Tápiógyörgye,2745,1839,1831,15,940,110,23,740,66.9945,51.3381,40.4151,6.0076,1.2561,0.8192,TISZA
Pest,Tápiószecső,4831,3764,3739,29,1947,247,30,1478,77.9135,52.0727,39.5293,6.606,0.8024,0.7756,TISZA
Pest,Tápiószele,4671,3171,3106,10,1494,173,19,1369,67.887,48.1005,44.076,5.5699,0.6117,0.322,TISZA
Pest,Tápiószentmárton,4628,3499,3480,19,1569,233,25,1632,75.605,45.0862,46.8966,6.6954,0.7184,0.546,FIDESZ_KDNP
Pest,Tápiószőlős,2381,1674,1649,4,783,133,6,720,70.3066,47.4833,43.6628,8.0655,0.3639,0.2426,TISZA
Pest,Tápióság,2176,1693,1682,9,902,114,13,644,77.8033,53.6266,38.2878,6.7776,0.7729,0.5351,TISZA
Pest,Tárnok,8234,6826,6781,70,4022,422,79,2169,82.9002,59.3128,31.9864,6.2233,1.165,1.0323,TISZA
Pest,Tésa,74,64,64,0,34,8,2,20,86.4865,53.125,31.25,12.5,3.125,0.0,TISZA
Pest,Tóalmás,3177,2248,2210,9,1038,163,25,954,70.7586,46.9683,43.1674,7.3756,1.1312,0.4072,TISZA
Pest,Tök,1121,948,945,6,455,77,11,389,84.5674,48.1481,41.164,8.1481,1.164,0.6349,TISZA
Pest,Tököl,8312,6650,6633,55,3846,407,79,2227,80.0048,57.9828,33.5746,6.136,1.191,0.8292,TISZA
Pest,Törtel,3323,2319,2289,9,1025,121,18,1105,69.7863,44.7794,48.2744,5.2862,0.7864,0.3932,FIDESZ_KDNP
Pest,Törökbálint,10925,9268,9223,78,5608,473,94,2776,84.833,60.8045,30.0987,5.1285,1.0192,0.8457,TISZA
Pest,Valkó,1931,1339,1331,5,555,73,17,680,69.3423,41.698,51.0894,5.4846,1.2772,0.3757,FIDESZ_KDNP
Pest,Vasad,1590,1278,1263,8,605,98,4,548,80.3774,47.9018,43.3888,7.7593,0.3167,0.6334,TISZA
Pest,Vecsés,16210,15358,15279,144,9027,873,150,4802,94.744,59.0811,31.4288,5.7137,0.9817,0.9425,TISZA
Pest,Veresegyház,15401,13481,13437,125,8504,812,153,3831,87.5333,63.2879,28.5108,6.043,1.1386,0.9303,TISZA
Pest,Verseg,1003,750,742,2,291,94,5,344,74.7757,39.2183,46.3612,12.6685,0.6739,0.2695,FIDESZ_KDNP
Pest,Verőce,3009,2570,2551,39,1363,203,18,917,85.4104,53.43,35.9467,7.9577,0.7056,1.5288,TISZA
Pest,Visegrád,1304,1062,1044,9,451,80,11,451,81.4417,43.1992,43.1992,7.6628,1.0536,0.8621,TISZA
Pest,Vác,25559,23776,23662,252,13628,1425,244,8055,93.024,57.5945,34.0419,6.0223,1.0312,1.065,TISZA
Pest,Vácduka,1409,1165,1161,16,654,76,3,411,82.6828,56.3307,35.4005,6.5461,0.2584,1.3781,TISZA
Pest,Vácegres,731,568,560,4,246,47,5,257,77.7018,43.9286,45.8929,8.3929,0.8929,0.7143,FIDESZ_KDNP
Pest,Váchartyán,1486,1220,1218,12,577,92,4,530,82.0996,47.3727,43.514,7.5534,0.3284,0.9852,TISZA
Pest,Váckisújfalu,386,329,327,5,154,28,1,139,85.2332,47.0948,42.5076,8.5627,0.3058,1.5291,TISZA
Pest,Vácrátót,2054,1774,1764,20,999,98,4,641,86.3681,56.6327,36.3379,5.5556,0.2268,1.1338,TISZA
Pest,Vácszentlászló,1756,1420,1411,12,684,112,18,584,80.8656,48.4763,41.3891,7.9376,1.2757,0.8505,TISZA
Pest,Vámosmikola,1094,799,795,6,265,65,5,453,73.0347,33.3333,56.9811,8.1761,0.6289,0.7547,FIDESZ_KDNP
Pest,Zebegény,983,862,858,18,408,64,7,338,87.6907,47.5524,39.3939,7.4592,0.8159,2.0979,TISZA
Pest,Zsámbok,1949,1466,1459,15,677,96,13,657,75.2181,46.4016,45.0308,6.5798,0.891,1.0281,TISZA
Pest,Zsámbék,4307,3651,3623,39,1911,210,37,1375,84.769,52.7463,37.952,5.7963,1.0213,1.0765,TISZA
Pest,Áporka,971,771,771,3,383,62,17,304,79.4027,49.6757,39.4293,8.0415,2.2049,0.3891,TISZA
Pest,Érd,54588,48621,48424,528,29032,2665,597,15362,89.069,59.9537,31.7239,5.5035,1.2329,1.0904,TISZA
Pest,Ócsa,7678,6163,6143,50,3015,363,50,2661,80.2683,49.0803,43.3176,5.9092,0.8139,0.8139,TISZA
Pest,Örkény,3691,2461,2448,22,1119,148,26,1102,66.6757,45.7108,45.0163,6.0458,1.0621,0.8987,TISZA
Pest,Újhartyán,2287,1965,1952,4,901,135,5,735,85.9204,46.1578,37.6537,6.916,0.2561,0.2049,TISZA
Pest,Újlengyel,1468,1218,1183,4,524,96,10,548,82.97,44.2942,46.3229,8.115,0.8453,0.3381,FIDESZ_KDNP
Pest,Újszilvás,2105,1560,1552,4,656,112,13,767,74.1093,42.268,49.4201,7.2165,0.8376,0.2577,FIDESZ_KDNP
Pest,Úri,2015,1627,1614,15,788,143,8,660,80.7444,48.8228,40.8922,8.86,0.4957,0.9294,TISZA
Pest,Üllő,9922,8118,8101,77,4598,504,88,2816,81.8182,56.7584,34.7611,6.2215,1.0863,0.9505,TISZA
Pest,Üröm,6306,5534,5518,60,3515,296,50,1545,87.7577,63.7006,27.9993,5.3643,0.9061,1.0874,TISZA
Pest,Őrbottyán,6411,5389,5362,35,3030,360,44,1892,84.0586,56.5088,35.2853,6.7139,0.8206,0.6527,TISZA
Somogy,Alsóbogát,172,130,129,1,47,4,2,75,75.5814,36.4341,58.1395,3.1008,1.5504,0.7752,FIDESZ_KDNP
Somogy,Andocs,718,525,522,5,217,21,4,273,73.1198,41.5709,52.2989,4.023,0.7663,0.9579,FIDESZ_KDNP
Somogy,Babócsa,1111,762,756,2,350,33,2,367,68.5869,46.2963,48.545,4.3651,0.2646,0.2646,FIDESZ_KDNP
Somogy,Bakháza,124,90,90,0,41,7,0,42,72.5806,45.5556,46.6667,7.7778,0.0,0.0,FIDESZ_KDNP
Somogy,Balatonberény,868,693,691,8,392,41,4,245,79.8387,56.7294,35.4559,5.9334,0.5789,1.1577,TISZA
Somogy,Balatonboglár,4353,3580,3569,22,1892,191,41,1418,82.2421,53.012,39.731,5.3516,1.1488,0.6164,TISZA
Somogy,Balatonendréd,1041,823,819,2,345,79,11,382,79.0586,42.1245,46.6422,9.6459,1.3431,0.2442,FIDESZ_KDNP
Somogy,Balatonfenyves,1664,1314,1294,10,620,65,18,580,78.9663,47.9134,44.8223,5.0232,1.391,0.7728,TISZA
Somogy,Balatonföldvár,1810,1541,1537,15,844,64,22,590,85.1381,54.9122,38.3865,4.164,1.4314,0.9759,TISZA
Somogy,Balatonkeresztúr,1341,1077,1075,13,611,57,23,369,80.3132,56.8372,34.3256,5.3023,2.1395,1.2093,TISZA
Somogy,Balatonlelle,3732,3039,3021,21,1540,181,31,1246,81.4309,50.9765,41.2446,5.9914,1.0262,0.6951,TISZA
Somogy,Balatonmáriafürdő,600,483,480,3,243,47,5,181,80.5,50.625,37.7083,9.7917,1.0417,0.625,TISZA
Somogy,Balatonszabadi,2325,1871,1864,22,933,117,24,766,80.4731,50.0536,41.0944,6.2768,1.2876,1.1803,TISZA
Somogy,Balatonszemes,1325,1089,1087,10,512,68,20,477,82.1887,47.1021,43.8822,6.2557,1.8399,0.92,TISZA
Somogy,Balatonszentgyörgy,1164,941,937,6,468,43,16,404,80.8419,49.9466,43.1163,4.5891,1.7076,0.6403,TISZA
Somogy,Balatonszárszó,1694,1389,1385,7,730,69,22,557,81.9953,52.7076,40.2166,4.9819,1.5884,0.5054,TISZA
Somogy,Balatonvilágos,1091,926,923,10,553,59,7,293,84.8763,59.9133,31.7443,6.3922,0.7584,1.0834,TISZA
Somogy,Balatonújlak,339,289,288,2,131,22,5,128,85.2507,45.4861,44.4444,7.6389,1.7361,0.6944,TISZA
Somogy,Balatonőszöd,407,333,332,3,145,23,6,155,81.8182,43.6747,46.6867,6.9277,1.8072,0.9036,FIDESZ_KDNP
Somogy,Barcs,7914,8031,7989,56,4787,381,121,2553,101.4784,59.9199,31.9564,4.7691,1.5146,0.701,TISZA
Somogy,Baté,587,458,446,1,243,28,8,153,78.0239,54.4843,34.3049,6.278,1.7937,0.2242,TISZA
Somogy,Bedegkér,286,178,178,2,90,4,1,81,62.2378,50.5618,45.5056,2.2472,0.5618,1.1236,TISZA
Somogy,Beleg,399,305,303,0,115,10,2,173,76.4411,37.9538,57.0957,3.3003,0.6601,0.0,FIDESZ_KDNP
Somogy,Berzence,1735,1283,1271,6,514,69,7,674,73.9481,40.4406,53.0291,5.4288,0.5507,0.4721,FIDESZ_KDNP
Somogy,Bodrog,299,230,230,3,114,24,1,88,76.9231,49.5652,38.2609,10.4348,0.4348,1.3043,TISZA
Somogy,Bolhás,320,240,230,2,82,10,0,136,75.0,35.6522,59.1304,4.3478,0.0,0.8696,FIDESZ_KDNP
Somogy,Bolhó,501,312,306,0,77,17,5,180,62.2754,25.1634,58.8235,5.5556,1.634,0.0,FIDESZ_KDNP
Somogy,Bonnya,165,125,122,1,45,4,3,56,75.7576,36.8852,45.9016,3.2787,2.459,0.8197,FIDESZ_KDNP
Somogy,Buzsák,914,714,713,3,350,55,10,295,78.1182,49.0884,41.3745,7.7139,1.4025,0.4208,TISZA
Somogy,Bábonymegyer,605,400,394,2,201,25,2,164,66.1157,51.0152,41.6244,6.3452,0.5076,0.5076,TISZA
Somogy,Bálványos,428,338,337,1,169,20,4,143,78.972,50.1484,42.4332,5.9347,1.1869,0.2967,TISZA
Somogy,Bárdudvarnok,852,672,662,7,329,64,3,255,78.8732,49.6979,38.5196,9.6677,0.4532,1.0574,TISZA
Somogy,Bélavár,249,200,197,1,88,5,0,103,80.3213,44.6701,52.2843,2.5381,0.0,0.5076,FIDESZ_KDNP
Somogy,Böhönye,1646,1203,1199,5,561,65,9,517,73.0863,46.789,43.1193,5.4212,0.7506,0.417,TISZA
Somogy,Büssü,184,116,114,0,14,11,2,84,63.0435,12.2807,73.6842,9.6491,1.7544,0.0,FIDESZ_KDNP
Somogy,Bőszénfa,359,279,269,0,121,21,0,116,77.7159,44.9814,43.1227,7.8067,0.0,0.0,TISZA
Somogy,Cserénfa,174,136,136,0,75,7,4,48,78.1609,55.1471,35.2941,5.1471,2.9412,0.0,TISZA
Somogy,Csokonyavisonta,1098,798,788,8,336,43,12,389,72.6776,42.6396,49.3655,5.4569,1.5228,1.0152,FIDESZ_KDNP
Somogy,Csoma,329,273,272,0,110,20,3,138,82.9787,40.4412,50.7353,7.3529,1.1029,0.0,FIDESZ_KDNP
Somogy,Csombárd,208,167,164,1,75,11,4,73,80.2885,45.7317,44.5122,6.7073,2.439,0.6098,TISZA
Somogy,Csurgó,3656,2734,2714,15,1376,166,38,1116,74.7812,50.7001,41.1201,6.1164,1.4001,0.5527,TISZA
Somogy,Csurgónagymarton,111,85,83,0,39,9,2,33,76.5766,46.988,39.759,10.8434,2.4096,0.0,TISZA
Somogy,Csákány,169,96,96,0,25,4,1,66,56.8047,26.0417,68.75,4.1667,1.0417,0.0,FIDESZ_KDNP
Somogy,Csököly,705,495,490,2,176,21,2,289,70.2128,35.9184,58.9796,4.2857,0.4082,0.4082,FIDESZ_KDNP
Somogy,Csömend,207,170,169,0,61,6,1,101,82.1256,36.0947,59.7633,3.5503,0.5917,0.0,FIDESZ_KDNP
Somogy,Darány,667,457,440,3,195,20,4,190,68.5157,44.3182,43.1818,4.5455,0.9091,0.6818,TISZA
Somogy,Drávagárdony,117,70,70,1,19,4,0,46,59.8291,27.1429,65.7143,5.7143,0.0,1.4286,FIDESZ_KDNP
Somogy,Drávatamási,157,117,113,0,43,7,0,59,74.5223,38.0531,52.2124,6.1947,0.0,0.0,FIDESZ_KDNP
Somogy,Ecseny,130,102,102,0,17,9,1,72,78.4615,16.6667,70.5882,8.8235,0.9804,0.0,FIDESZ_KDNP
Somogy,Edde,128,85,85,0,22,1,0,57,66.4062,25.8824,67.0588,1.1765,0.0,0.0,FIDESZ_KDNP
Somogy,Felsőmocsolád,255,181,181,1,86,8,1,85,70.9804,47.5138,46.9613,4.4199,0.5525,0.5525,TISZA
Somogy,Fiad,82,56,56,1,24,0,1,30,68.2927,42.8571,53.5714,0.0,1.7857,1.7857,FIDESZ_KDNP
Somogy,Fonyód,3939,3185,3176,25,1680,190,65,1213,80.8581,52.8967,38.1927,5.9824,2.0466,0.7872,TISZA
Somogy,Fonó,248,168,167,0,82,7,7,71,67.7419,49.1018,42.515,4.1916,4.1916,0.0,TISZA
Somogy,Főnyed,56,39,38,0,18,3,0,17,69.6429,47.3684,44.7368,7.8947,0.0,0.0,TISZA
Somogy,Gadács,70,51,51,0,28,2,0,21,72.8571,54.902,41.1765,3.9216,0.0,0.0,TISZA
Somogy,Gadány,211,142,140,1,49,5,0,85,67.2986,35.0,60.7143,3.5714,0.0,0.7143,FIDESZ_KDNP
Somogy,Gamás,516,345,340,0,104,18,2,202,66.8605,30.5882,59.4118,5.2941,0.5882,0.0,FIDESZ_KDNP
Somogy,Gige,289,187,186,0,67,10,1,108,64.7059,36.0215,58.0645,5.3763,0.5376,0.0,FIDESZ_KDNP
Somogy,Gyugy,227,178,176,0,68,14,0,94,78.4141,38.6364,53.4091,7.9545,0.0,0.0,FIDESZ_KDNP
Somogy,Gyékényes,736,570,565,2,241,32,10,273,77.4457,42.6549,48.3186,5.6637,1.7699,0.354,FIDESZ_KDNP
Somogy,Gálosfa,163,125,122,0,36,6,2,72,76.6871,29.5082,59.0164,4.918,1.6393,0.0,FIDESZ_KDNP
Somogy,Gölle,569,408,406,1,152,26,9,217,71.7047,37.4384,53.4483,6.4039,2.2167,0.2463,FIDESZ_KDNP
Somogy,Görgeteg,796,524,520,1,228,18,1,268,65.8291,43.8462,51.5385,3.4615,0.1923,0.1923,FIDESZ_KDNP
Somogy,Hajmás,158,110,107,0,32,2,0,61,69.6203,29.9065,57.0093,1.8692,0.0,0.0,FIDESZ_KDNP
Somogy,Hedrehely,269,176,172,1,48,6,5,110,65.4275,27.907,63.9535,3.4884,2.907,0.5814,FIDESZ_KDNP
Somogy,Hencse,240,187,184,1,67,7,2,100,77.9167,36.413,54.3478,3.8043,1.087,0.5435,FIDESZ_KDNP
Somogy,Heresznye,183,137,137,1,41,8,0,69,74.8634,29.927,50.365,5.8394,0.0,0.7299,FIDESZ_KDNP
Somogy,Hetes,886,732,729,1,332,52,8,336,82.6185,45.5418,46.0905,7.1331,1.0974,0.1372,FIDESZ_KDNP
Somogy,Hollád,173,130,125,2,46,4,0,70,75.1445,36.8,56.0,3.2,0.0,1.6,FIDESZ_KDNP
Somogy,Homokszentgyörgy,767,492,488,1,220,26,8,229,64.146,45.082,46.9262,5.3279,1.6393,0.2049,FIDESZ_KDNP
Somogy,Hosszúvíz,36,27,27,0,8,5,0,14,75.0,29.6296,51.8519,18.5185,0.0,0.0,FIDESZ_KDNP
Somogy,Hács,261,208,208,2,109,13,1,83,79.6935,52.4038,39.9038,6.25,0.4808,0.9615,TISZA
Somogy,Háromfa,489,356,352,4,173,16,1,158,72.8016,49.1477,44.8864,4.5455,0.2841,1.1364,TISZA
Somogy,Igal,1049,825,822,2,384,39,18,370,78.6463,46.7153,45.0122,4.7445,2.1898,0.2433,TISZA
Somogy,Iharos,345,244,243,0,109,10,1,122,70.7246,44.856,50.2058,4.1152,0.4115,0.0,FIDESZ_KDNP
Somogy,Iharosberény,971,634,624,3,246,31,1,332,65.2935,39.4231,53.2051,4.9679,0.1603,0.4808,FIDESZ_KDNP
Somogy,Inke,869,565,552,0,240,31,2,278,65.0173,43.4783,50.3623,5.6159,0.3623,0.0,FIDESZ_KDNP
Somogy,Istvándi,365,200,197,1,60,4,1,129,54.7945,30.4569,65.4822,2.0305,0.5076,0.5076,FIDESZ_KDNP
Somogy,Juta,927,763,759,9,431,50,9,256,82.3085,56.7852,33.7286,6.5876,1.1858,1.1858,TISZA
Somogy,Jákó,466,337,334,0,137,17,5,175,72.3176,41.018,52.3952,5.0898,1.497,0.0,FIDESZ_KDNP
Somogy,Kadarkút,1846,1331,1319,7,557,60,11,673,72.1018,42.229,51.0235,4.5489,0.834,0.5307,FIDESZ_KDNP
Somogy,Kapoly,484,347,339,5,147,22,0,165,71.6942,43.3628,48.6726,6.4897,0.0,1.4749,FIDESZ_KDNP
Somogy,Kaposfő,1194,951,943,3,480,71,6,374,79.6482,50.9014,39.6607,7.5292,0.6363,0.3181,TISZA
Somogy,Kaposgyarmat,74,62,62,1,33,5,1,22,83.7838,53.2258,35.4839,8.0645,1.6129,1.6129,TISZA
Somogy,Kaposhomok,351,220,218,1,108,12,2,95,62.6781,49.5413,43.578,5.5046,0.9174,0.4587,TISZA
Somogy,Kaposkeresztúr,226,152,149,0,44,7,2,88,67.2566,29.5302,59.0604,4.698,1.3423,0.0,FIDESZ_KDNP
Somogy,Kaposmérő,1859,1541,1532,9,773,104,20,625,82.894,50.4569,40.7963,6.7885,1.3055,0.5875,TISZA
Somogy,Kaposszerdahely,791,619,613,2,330,34,2,224,78.2554,53.8336,36.5416,5.5465,0.3263,0.3263,TISZA
Somogy,Kaposvár,45688,38908,38752,248,22858,2203,573,12771,85.1602,58.9853,32.9557,5.6849,1.4786,0.64,TISZA
Somogy,Kaposújlak,547,468,463,2,286,28,5,142,85.5576,61.7711,30.6695,6.0475,1.0799,0.432,TISZA
Somogy,Karád,1063,777,773,7,286,37,9,432,73.095,36.9987,55.8862,4.7865,1.1643,0.9056,FIDESZ_KDNP
Somogy,Kastélyosdombó,134,87,86,0,30,2,0,51,64.9254,34.8837,59.3023,2.3256,0.0,0.0,FIDESZ_KDNP
Somogy,Kaszó,75,59,59,0,27,6,2,24,78.6667,45.7627,40.678,10.1695,3.3898,0.0,TISZA
